who,last_active,TPq10,TPmed,TPq90
PAUL_RANHEIM,20022003,692,1808,2369
STEVE_BEGIN,20122013,972.8,1808.5,2259
JOCELYN_THIBAULT,20072008,959,1815,2262
DALE_PURINTON,20032004,764,1815,2348.1
NINO_NIEDERREITER,20132014,774.8,1816,2345
JEREMY_COLLITON,20102011,669,1816,2379
RASMUS_RISTOLAINEN,20132014,693,1816.5,2380
CHRIS_SUMMERS,20132014,710.9,1817,2376
SCOTT_TIMMINS,20122013,634.9,1817.5,2391
ANTON_LANDER,20132014,717,1819,2368
JANI_HURME,20022003,733,1819.5,2359
DANNY_RICHMOND,20072008,713.9,1820,2370
JEFF_SHANTZ,20022003,663,1820,2387
CHRIS_THERIEN,20052006,863.8,1822,2317
FILIP_FORSBERG,20132014,663.9,1822,2397.1
DICK_TARNSTROM,20072008,948,1823,2278
SEAN_BROWN,20052006,758.9,1823,2357.1
STEVE_MCKENNA,20032004,697,1823,2373
MARC_STAAL,20132014,1082,1828,2222
KEVIN_KLEIN,20132014,1036,1828,2242
JANNE_NIINIMAA,20062007,986,1828,2262
DAN_BLACKBURN,20022003,776,1830,2356
PASCAL_RHEAUME,20052006,766,1830.5,2350.1
BRYCE_SALVADOR,20132014,1128,1831,2199.1
JASSEN_CULLIMORE,20102011,1007,1831,2258
ADAM_FOOTE,20102011,1139,1832,2208
DEREK_JOSLIN,20122013,795,1832.5,2341
JASON_SMITH,20082009,1118.9,1834,2221.1
ANTTI_LAAKSONEN,20062007,919,1834,2292
KORBINIAN_HOLZER,20122013,684,1834,2382
CHARLIE_COYLE,20132014,805,1835,2345
JOEL_LUNDQVIST,20082009,790,1836,2351
HANS_JONSSON,20022003,713.9,1837,2383
CLAUDE_LEMIEUX,20082009,731.9,1838,2379
LIAM_REDDOX,20102011,778.9,1840,2352.1
ERIC_WEINRICH,20052006,980,1842,2281
JACK_SKILLE,20132014,866,1845.5,2328
JAY_HARRISON,20132014,991.9,1846,2270
DEREK_MORRIS,20132014,1218.9,1849,2192
DENNIS_SEIDENBERG,20132014,1218.9,1850,2188
DENIS_GAUTHIER,20082009,992.9,1850,2279
PHILIP_MCRAE,20102011,668,1851,2398
JACOB_MARKSTROM,20132014,866,1853,2329
CHRIS_MCALLISTER,20032004,719,1853,2388
QUINTON_HOWDEN,20132014,653.9,1855,2397
JARED_COWEN,20132014,904,1857,2318.1
JON_KLEMM,20072008,962.9,1859,2303
MARCO_SCANDELLA,20132014,921.9,1861.5,2317
BRAD_CHARTRAND,20032004,734.9,1862,2388
KURT_SAUER,20092010,1085.9,1863,2269
NICK_LEDDY,20132014,1032,1869,2289
BYRON_RITCHIE,20072008,915.9,1869,2340
TODD_FEDORUK,20092010,990.9,1873,2304
ROD_PELLEY,20112012,822.9,1879,2356
JOEY_MACDONALD,20132014,1084,1880,2264
MATT_GREENE,20132014,1143,1881,2251
RYAN_WHITE,20132014,824.9,1881,2364
BRENT_JOHNSON,20112012,1194.8,1885,2237
OLEG_TVERDOVSKY,20062007,912,1886,2346
RAMZI_ABID,20062007,786,1887,2377.1
SEAN_PRONGER,20032004,787,1887,2381
BENJAMIN_SIMON,20052006,707,1889,2401
COLTON_ORR,20132014,905,1891,2348
MATTHEW_SPILLER,20072008,794.9,1892,2386
ANDY_DELMORE,20052006,838,1893.5,2363
KIRK_MALTBY,20092010,1055.9,1895,2292
NATE_THOMPSON,20132014,1049.9,1895,2299
ANDREW_GORDON,20122013,716,1896.5,2390.1
MILAN_HNILICKA,20032004,781,1906,2392
TREVOR_LEWIS,20132014,987,1909,2328
MARTIN_SKOULA,20092010,1204,1912,2255
YAN_STASTNY,20092010,821,1912,2381
STEPHANE_DA COSTA,20132014,781.9,1912,2394
RETO_BERRA,20132014,789.9,1913,2390
ANDREAS_LILJA,20122013,1235,1914,2249
MATT_LASHOFF,20102011,823.9,1916,2382
WARREN_PETERS,20112012,803,1921,2390
TODD_ROHLOFF,20032004,769,1923,2392
CALE_HULSE,20052006,998,1923.5,2330
JIRI_FISCHER,20052006,914,1924,2356
DAVID_STECKEL,20122013,1075,1925,2303
JEFF_FINLEY,20032004,876,1925,2375
IGOR_KOROLEV,20032004,806.9,1925,2377
WYATT_SMITH,20072008,855,1926,2373
TOBY_PETERSEN,20112012,982,1927,2334
KRZYSZTOF_OLIWA,20032004,755.8,1928,2405
DALLAS_DRAKE,20072008,1067.9,1930,2314
RADEK_BONK,20082009,1161.9,1931,2294
JODY_SHELLEY,20112012,1030,1937,2334
STEPHEN_PEAT,20052006,777,1938,2408
DUSTIN_BOYD,20102011,1006.9,1941,2347
MIKE_GRIER,20092010,1134,1944,2304.1
JIRI_NOVOTNY,20082009,985,1944,2351
ERIC_BREWER,20132014,1370,1946,2226
ALEXANDER_KARPOVTSEV,20052006,877,1952.5,2387
BRAD_WINCHESTER,20112012,1048.9,1955.5,2332
MATTIAS_NORSTROM,20072008,1101,1956,2330
SEBASTIEN_CARON,20112012,1055,1960,2328
SAMI_KAPANEN,20072008,1137,1962,2311
CAM_FOWLER,20132014,1126,1970,2324
BRIAN_LEE,20122013,1069.8,1974,2335
MATT_MARTIN,20132014,1029.8,1975,2356
BRIAN_HOLZINGER,20032004,879.9,1977,2389
JED_ORTMEYER,20112012,1049.8,1978,2350
ANDY_SUTTON,20112012,1312.9,1979,2278
MIKE_SANTORELLI,20132014,1075,1979,2342
JUSTIN_FALK,20132014,989.9,1980,2371
AKI_BERG,20052006,1069,1982,2341
ALEXANDER_EDLER,20132014,1345,1986,2277
MIKE_KOMISAREK,20132014,1314.9,1988.5,2285
ETHAN_MOREAU,20112012,1244.9,1990,2310.1
MIKE_BROWN,20132014,1037.9,1990,2360
DIMITRY_AFANASENKOV,20062007,930.9,1991,2378
TOM_SESTITO,20132014,867,1991,2405
DARBY_HENDRICKSON,20032004,908,2001,2397
SHANE_HNIDY,20102011,1232,2003,2313.1
JAMIE_PUSHOR,20052006,927,2005,2396
SEAN_HILL,20072008,1237,2007,2313.1
VLADIMIR_MALAKHOV,20052006,1050,2008,2358
JARED_BOLL,20132014,1087.9,2009,2364.1
JAKUB_KLEPIS,20062007,880,2009,2407.1
YANNICK_TREMBLAY,20062007,1015.9,2011,2371.1
HANNU_TOIVONEN,20072008,1099,2012,2352
ADAM_HALL,20132014,1291.9,2017,2305
GREGORY_CAMPBELL,20132014,1325,2019,2317
DOUGLAS_MURRAY,20132014,1318,2022,2303
BRAD_LARSEN,20072008,1037.9,2022,2378
ERIC_CAIRNS,20052006,1030,2022,2379
GARTH_MURRAY,20082009,898,2023,2397
JEREMY_REICH,20072008,889.9,2023.5,2410
DANY_SABOURIN,20082009,1094.7,2024,2361.1
TYLER_WRIGHT,20052006,1037.9,2027,2376
MARC-ANDRE_CLICHE,20132014,880,2030,2412
KARLIS_SKRASTINS,20102011,1444,2033,2289
MIKAEL_HOLMQVIST,20062007,1029,2034,2385
STEVE_EMINGER,20122013,1396.9,2036,2305
RICO_FATA,20062007,1080,2038,2374
RYAN_MURPHY,20132014,909,2040,2410
BEN_ONDRUS,20062007,851.9,2041,2421
LUCA_SBISA,20132014,1211.9,2042,2345
KELLY_BUCHBERGER,20032004,945,2042,2404
ANDREI_ZYUZIN,20072008,1214,2043,2344
KONSTANTIN_KOLTSOV,20052006,1013,2043,2388
ANDREW_FERENCE,20132014,1536.9,2045,2281
SCOTT_HANNAN,20132014,1532.8,2045,2279
MAXIM_LAPIERRE,20132014,1340.9,2045.5,2320
B.J._CROMBEEN,20132014,1227,2050,2355
AARON_ROME,20132014,1220,2053,2356
DERON_QUINT,20062007,1027,2053,2390
ANDREW_PETERS,20092010,930.9,2055,2414
CLARKE_WILM,20052006,1027.9,2064,2398
SHAWN_BATES,20072008,1204.8,2066,2355
MIKA_NORONEN,20052006,1144,2068,2380
BLAIR_BETTS,20102011,1248,2069,2358
NICK_TARNASKY,20092010,1037.9,2075,2399
JASON_WARD,20072008,1203,2078,2372
AARON_WARD,20092010,1464.9,2079.5,2315
RIC_JACKMAN,20062007,1221,2083,2369
LUKE_RICHARDSON,20082009,1350,2106,2360
JOE_JUNEAU,20032004,1084,2109,2402
MICHAEL_RYAN,20082009,1005,2118.5,2416
BYRON_DAFOE,20032004,1115.9,2120,2400
JAY_ROSEHILL,20132014,990,2123,2422
BRYAN_BERARD,20072008,1428,2124,2360
AARON_VOROS,20102011,1137.9,2127,2402.1
STEVE_MCCARTHY,20072008,1314.9,2130,2377
JAMAL_MAYERS,20122013,1512,2130.5,2347
RYAN_CRAIG,20132014,1140,2138,2408
BRAD_FERENCE,20062007,1105,2145,2410
MATT_JONES,20072008,1146,2149,2412
JAY_BOUWMEESTER,20132014,1786,2151,2314
CRAIG_JOHNSON,20032004,1137,2158,2420
KENT_MANDERVILLE,20022003,1027.9,2158.5,2427
RICHARD_MATVICHUK,20062007,1327,2160,2393
TRAVIS_MOEN,20132014,1605.9,2162,2352
JOHN_ERSKINE,20132014,1582.9,2162,2354
DAVID_RUNDBLAD,20132014,1108.8,2164,2419
TIM_JACKMAN,20132014,1393,2167,2389.1
PATRICK_LALIME,20102011,1682,2169,2349
RYAN_PARENT,20102011,1246.9,2171,2404.1
CHRIS_DINGMAN,20052006,995.9,2173,2430
ALEXEI_EMELIN,20132014,1344.9,2176,2395
DANIEL_MCGILLIS,20052006,1336,2181,2404.1
JAY_MCCLEMENT,20132014,1715.9,2184,2355
BRIAN_BOUCHER,20122013,1776.9,2191,2352
DEREK_MEECH,20122013,1240,2193,2414
TANNER_GLASS,20132014,1441.9,2201,2398
JEAN-PIERRE_VIGIER,20062007,1314,2204,2412
JEAN-FRANCOIS_JACQUES,20112012,1237,2204,2418
BRUNO_GERVAIS,20122013,1713,2207,2366.1
BRETT_HULL,20052006,1445,2209,2403
CAM_JANSSEN,20132014,1259,2213,2419
IVAN_MAJESKY,20052006,1453,2214,2400
TAYLOR_CHORNEY,20112012,1195.8,2222.5,2424
BRIAN_LASHOFF,20132014,1312.8,2236,2423
ENVER_LISIN,20092010,1417.8,2237,2414
SCOTT_LACHANCE,20032004,1372,2238,2419
WAYNE_PRIMEAU,20092010,1660,2246,2397
WADE_BELAK,20102011,1479.9,2251,2413
STEVEN_GOERTZEN,20092010,1170,2251,2432
MARTIN_LAPOINTE,20072008,1685.9,2254,2398
ZENON_KONOPKA,20132014,1510,2254,2413
ERIK_GUDBRANSON,20132014,1488.9,2259,2415
RORY_FITZPATRICK,20072008,1682.9,2265,2403
BRENDAN_WITT,20092010,1920,2274,2387
CRAIG_ADAMS,20132014,1925,2277,2390
JACK_JOHNSON,20132014,1995,2279,2383
JAMIE_ALLISON,20052006,1404.9,2293,2430
NICLAS_WALLIN,20102011,2019,2297,2393
JERRED_SMITHSON,20132014,1920.9,2297,2403
PHILIPPE_SAUVE,20062007,1498.9,2297,2426
STEPHANE_VEILLEUX,20132014,1855,2299,2408
ERIC_NYSTROM,20132014,1903,2300,2407
P. J._AXELSSON,20082009,1479,2319,2430
RYAN_HOLLWEG,20102011,1491,2325,2433
RYAN_JOHNSON,20102011,1977.9,2331,2417
DARROLL_POWE,20132014,1964,2341,2420
JASON_STRUDWICK,20102011,2082,2350,2418
NICLAS_HAVELID,20082009,2207,2362,2415
MATHIEU_BIRON,20052006,1929.7,2369,2431
RAITIS_IVANANS,20112012,1743.8,2381,2436
THOMAS_POCK,20082009,1902.9,2382.5,2434
JOHN_MCCARTHY,20132014,1677,2402,2438
TIM_TAYLOR,20062007,2302,2430,2439
