player,season,beta,prob,ppm,pm,fp,beta.po,prob.po,ppm.po,pm.po,fp.po
CAM_WARD,20112012,-0.02,0.49,-60.72,-222,0.48,0,0.5,0,0,0
JOHN_ERSKINE,20132014,-0.21,0.45,-60.75,-159,0.36,0,0.5,0,0,0
MIKE_WEBER,20102011,-0.09,0.48,-60.76,-92,0.47,-0.09,0.48,-7.62,-40,0.38
STEVE_BEGIN,20092010,-0.1,0.48,-60.77,-177,0.43,-0.1,0.48,-10.49,-55,0.37
MATHIEU_SCHNEIDER,20082009,-0.06,0.49,-60.79,159,0.54,-0.06,0.49,-2.01,5,0.54
NICK_SCHULTZ,20022003,-0.11,0.47,-60.8,-36,0.48,-0.11,0.47,-15.97,-51,0.41
DEREK_JOSLIN,20092010,-0.25,0.44,-60.84,-75,0.42,0,0.5,0,0,0
DANNY_MARKOV,20032004,-0.09,0.48,-60.9,38,0.51,-0.09,0.48,-14.35,-7,0.49
DANIEL_MCGILLIS,20032004,-0.09,0.48,-60.94,203,0.57,-0.09,0.48,-5.67,33,0.62
ANDREW_RAYCROFT,20062007,-0.02,0.49,-60.96,320,0.53,0,0.5,0,0,0
DMITRY_KULIKOV,20092010,-0.07,0.48,-60.96,32,0.51,0,0.5,0,0,0
DAVID_TANABE,20022003,-0.13,0.47,-61.01,122,0.56,0,0.5,0,0,0
BRYAN_ALLEN,20132014,-0.15,0.46,-61.2,-51,0.47,-0.15,0.46,-10.31,-44,0.34
MARTY_REASONER,20062007,-0.1,0.48,-61.22,-192,0.42,0,0.5,0,0,0
JAMES_REIMER,20132014,-0.06,0.49,-61.39,-312,0.43,0,0.5,0,0,0
CHRISTOPH_SCHUBERT,20052006,-0.14,0.47,-61.45,33,0.52,-0.14,0.47,-5.62,15,0.59
MIKE_LUNDIN,20082009,-0.23,0.44,-61.67,-159,0.35,0,0.5,0,0,0
MIKE_WEAVER,20052006,-0.12,0.47,-61.78,-233,0.38,0,0.5,0,0,0
JIM_DOWD,20032004,-0.15,0.46,-61.83,-144,0.41,-0.15,0.46,-10.4,-52,0.32
DAVE_SCATCHARD,20052006,-0.09,0.48,-61.86,-89,0.47,0,0.5,0,0,0
CHRIS_CAMPOLI,20072008,-0.11,0.47,-62.01,135,0.56,0,0.5,0,0,0
ALEXANDER_EDLER,20102011,-0.07,0.48,-62.04,246,0.57,-0.06,0.49,-25.27,78,0.55
ANDREJ_SEKERA,20122013,-0.11,0.47,-62.1,-189,0.41,0,0.5,0,0,0
AKI_BERG,20032004,-0.11,0.47,-62.11,-88,0.46,-0.11,0.47,-4.99,-25,0.37
TODD_MARCHANT,20022003,-0.1,0.48,-62.16,-26,0.49,-0.1,0.48,-5.41,-19,0.41
MIKE_MOTTAU,20112012,-0.2,0.45,-62.18,-88,0.43,-0.2,0.45,-2.91,3,0.55
BRANISLAV_MEZEI,20052006,-0.29,0.43,-62.23,-67,0.42,0,0.5,0,0,0
TOM_GILBERT,20082009,-0.05,0.49,-62.25,-125,0.48,0,0.5,0,0,0
MIKE_DUNHAM,20022003,-0.04,0.49,-62.32,-24,0.5,0,0.5,0,0,0
TUUKKA_RASK,20092010,-0.04,0.49,-62.38,194,0.53,-0.04,0.49,-19.7,49,0.52
AL_MONTOYA,20102011,-0.08,0.48,-62.55,-88,0.47,0,0.5,0,0,0
DOUG_JANIK,20072008,-0.19,0.45,-62.67,-23,0.48,0,0.5,0,0,0
ALEX_HENRY,20032004,-0.14,0.46,-62.68,-92,0.45,0,0.5,0,0,0
ADRIAN_AUCOIN,20102011,-0.05,0.49,-62.79,-320,0.43,-0.05,0.49,-3.82,-44,0.35
SERGEI_BOBROVSKY,20132014,-0.05,0.49,-62.87,52,0.51,-0.05,0.49,-12.84,-12,0.49
CHRISTOPH_SCHUBERT,20062007,-0.1,0.47,-62.9,14,0.51,-0.1,0.47,-9.98,-22,0.44
FRANCOIS_BEAUCHEMIN,20132014,-0.11,0.47,-62.97,-81,0.46,-0.11,0.47,-9.82,-50,0.35
ROSTISLAV_KLESLA,20122013,-0.13,0.47,-63.06,-129,0.43,0,0.5,0,0,0
MARK_FLOOD,20112012,-0.18,0.45,-63.12,-25,0.48,0,0.5,0,0,0
RON_HAINSEY,20122013,-0.08,0.48,-63.15,-159,0.45,0,0.5,0,0,0
PHILIP_LARSEN,20122013,-0.2,0.45,-63.17,-86,0.43,0,0.5,0,0,0
ANDREW_GREENE,20132014,-0.08,0.48,-63.18,43,0.51,0,0.5,0,0,0
RYAN_WILSON,20102011,-0.07,0.48,-63.24,-256,0.43,0,0.5,0,0,0
CURTIS_SANFORD,20052006,-0.05,0.49,-63.28,-97,0.48,0,0.5,0,0,0
THOMAS_POCK,20082009,-0.13,0.47,-63.29,-102,0.45,0,0.5,0,0,0
DUNCAN_KEITH,20122013,-0.09,0.48,-63.36,81,0.53,0.01,0.5,2.47,79,0.55
SEAN_BROWN,20052006,-0.14,0.47,-63.4,87,0.55,0,0.5,0,0,0
KIM_JOHNSSON,20022003,-0.08,0.48,-63.48,170,0.56,-0.08,0.48,-11.3,82,0.65
CHRIS_TAMER,20032004,-0.2,0.45,-63.48,-114,0.41,0,0.5,0,0,0
CORY_SCHNEIDER,20132014,-0.06,0.49,-63.57,28,0.51,0,0.5,0,0,0
ALEXANDER_KARPOVTSEV,20032004,-0.26,0.44,-63.59,-35,0.46,0,0.5,0,0,0
VITALY_VISHNEVSKI,20022003,-0.16,0.46,-63.64,-72,0.45,-0.16,0.46,-14.21,-8,0.48
JONAS_BRODIN,20132014,-0.08,0.48,-63.78,-138,0.46,-0.02,0.49,-3.21,23,0.54
NICKLAS_LIDSTROM,20032004,-0.06,0.48,-63.85,156,0.54,-0.06,0.48,-8.6,67,0.62
MIKAEL_GRANLUND,20132014,-0.12,0.47,-63.85,94,0.54,-0.12,0.47,-14.93,9,0.52
BRAD_STAUBITZ,20102011,-0.25,0.44,-63.88,-162,0.34,0,0.5,0,0,0
ADRIAN_AUCOIN,20022003,-0.08,0.48,-63.9,-43,0.49,-0.08,0.48,-5.02,12,0.55
JASSEN_CULLIMORE,20102011,-0.22,0.44,-63.9,-20,0.48,0,0.5,0,0,0
AARON_JOHNSON,20112012,-0.11,0.47,-63.91,-75,0.47,0,0.5,0,0,0
DANNY_MARKOV,20052006,-0.09,0.48,-63.92,-355,0.38,-0.09,0.48,-5.58,-53,0.3
TUUKKA_RASK,20102011,-0.05,0.49,-64.03,-15,0.5,0,0.5,0,0,0
SERGEI_ZUBOV,20032004,-0.08,0.48,-64.07,286,0.59,-0.08,0.48,-4.73,23,0.6
JORDAN_LEOPOLD,20032004,-0.09,0.48,-64.21,125,0.54,-0.09,0.48,-22.6,25,0.52
IAN_WHITE,20102011,-0.06,0.49,-64.25,93,0.52,0.03,0.51,6.46,68,0.57
DARREN_MCCARTY,20022003,-0.18,0.46,-64.27,-123,0.42,-0.18,0.46,-5,7,0.56
JEFF_PETRY,20122013,-0.09,0.48,-64.27,-279,0.4,0,0.5,0,0,0
SERGEI_ZUBOV,20022003,-0.08,0.48,-64.28,269,0.58,-0.05,0.49,-7.87,71,0.62
TUUKKA_RASK,20132014,-0.04,0.49,-64.32,104,0.51,-0.04,0.49,-16.47,37,0.52
ANDY_SUTTON,20022003,-0.16,0.46,-64.41,-69,0.46,0,0.5,0,0,0
DARIUS_KASPARAITIS,20032004,-0.2,0.45,-64.59,-56,0.46,0,0.5,0,0,0
TANNER_GLASS,20112012,-0.09,0.48,-64.64,-340,0.38,0,0.5,0,0,0
ED_JOVANOVSKI,20072008,-0.05,0.49,-64.68,371,0.57,0,0.5,0,0,0
NICK_BOYNTON,20102011,-0.13,0.47,-64.74,-36,0.48,0,0.5,0,0,0
ANDREW_GREENE,20122013,-0.11,0.47,-64.74,127,0.55,0,0.5,0,0,0
KIMMO_TIMONEN,20072008,-0.05,0.49,-64.88,84,0.52,-0.05,0.49,-12.13,59,0.56
TOM_POTI,20082009,-0.08,0.48,-64.92,-110,0.46,-0.08,0.48,-17.76,-75,0.41
LUC_BOURDON,20072008,-0.3,0.43,-64.99,-32,0.46,0,0.5,0,0,0
BLAIR_BETTS,20092010,-0.14,0.47,-65.04,-265,0.36,-0.14,0.47,-22.71,-141,0.28
MATT_GILROY,20112012,-0.08,0.48,-65.04,-76,0.48,-0.08,0.48,-2.62,12,0.6
TOMAS_VOKOUN,20102011,-0.03,0.49,-65.15,-215,0.48,0,0.5,0,0,0
ADAM_MCQUAID,20102011,-0.1,0.48,-65.18,-150,0.44,-0.07,0.48,-12.59,-5,0.49
JASON_DOIG,20032004,-0.12,0.47,-65.19,-332,0.35,0,0.5,0,0,0
TYLER_SLOAN,20082009,-0.22,0.45,-65.34,-61,0.45,-0.22,0.45,-4.75,-2,0.48
BRENDAN_MIKKELSON,20092010,-0.22,0.44,-65.51,-65,0.45,0,0.5,0,0,0
TYLER_MYERS,20102011,-0.05,0.49,-65.51,76,0.51,-0.05,0.49,-7.1,-44,0.42
KRONWALL_KRONVALL,20052006,-0.1,0.47,-65.56,33,0.51,-0.1,0.47,-10.54,57,0.64
ANDREJ_MESZAROS,20132014,-0.16,0.46,-65.68,-48,0.47,-0.16,0.46,-6.02,-2,0.49
JAMIE_MCBAIN,20122013,-0.12,0.47,-65.75,29,0.51,0,0.5,0,0,0
JEFF_WOYWITKA,20092010,-0.18,0.46,-65.77,-37,0.48,0,0.5,0,0,0
MARK_STUART,20102011,-0.12,0.47,-65.85,-117,0.45,0,0.5,0,0,0
MATT_GILROY,20092010,-0.08,0.48,-65.88,100,0.53,0,0.5,0,0,0
BRETT_LEBDA,20072008,-0.08,0.48,-65.89,316,0.6,0.06,0.52,9.79,102,0.67
DUVIE_WESTCOTT,20062007,-0.21,0.45,-65.98,16,0.51,0,0.5,0,0,0
CORY_SCHNEIDER,20122013,-0.06,0.49,-66.01,-8,0.5,-0.06,0.49,-5.4,-25,0.43
JOHN_MADDEN,20052006,-0.06,0.48,-66.1,-428,0.39,-0.06,0.48,-7.05,-85,0.3
MIKE_COMRIE,20022003,-0.14,0.46,-66.13,94,0.55,-0.14,0.46,-4.04,-1,0.49
DANIEL_WINNIK,20092010,-0.1,0.47,-66.21,-361,0.36,-0.1,0.47,-6.15,-56,0.27
CAM_FOWLER,20122013,-0.13,0.47,-66.23,23,0.51,-0.13,0.47,-15.74,15,0.53
KENNY_JONSSON,20022003,-0.1,0.48,-66.38,-68,0.47,-0.1,0.48,-5.4,2,0.51
MATHIEU_DANDENAULT,20052006,-0.06,0.48,-66.42,-84,0.48,-0.06,0.48,-5.49,-5,0.49
DANNY_MARKOV,20062007,-0.09,0.48,-66.43,58,0.52,-0.09,0.48,-20.82,59,0.56
MATT_LASHOFF,20072008,-0.43,0.39,-66.48,-23,0.46,0,0.5,0,0,0
ERIK_GUSTAFSSON,20112012,-0.2,0.45,-66.51,-29,0.48,-0.2,0.45,-13.44,-26,0.4
JUSTIN_FAULK,20122013,-0.1,0.48,-66.57,-72,0.47,0,0.5,0,0,0
KEN_KLEE,20032004,-0.11,0.47,-66.59,7,0.5,-0.11,0.47,-9.63,-38,0.39
MATHIEU_SCHNEIDER,20052006,-0.05,0.49,-66.66,560,0.61,-0.05,0.49,-7.22,100,0.69
ANDREW_GREENE,20112012,-0.11,0.47,-66.66,-22,0.49,-0.08,0.48,-24.1,35,0.53
MIKE_WEAVER,20132014,-0.12,0.47,-66.7,-139,0.44,-0.12,0.47,-18.07,-76,0.37
TODD_MARCHANT,20072008,-0.1,0.48,-66.72,-256,0.4,-0.1,0.48,-5.66,-44,0.31
ALEXEI_EMELIN,20132014,-0.1,0.47,-66.84,-182,0.43,-0.08,0.48,-16.57,13,0.52
ANDREJ_SEKERA,20092010,-0.11,0.47,-66.9,61,0.53,-0.11,0.47,-6.4,-10,0.46
BRENDAN_MIKKELSON,20082009,-0.22,0.44,-66.94,-48,0.46,0,0.5,0,0,0
CHRIS_BUTLER,20122013,-0.13,0.47,-66.97,-180,0.41,0,0.5,0,0,0
JASON_LABARBERA,20082009,-0.07,0.48,-66.99,-22,0.49,0,0.5,0,0,0
STEPHANE_ROBIDAS,20072008,-0.07,0.48,-67,52,0.51,-0.07,0.48,-17.84,-13,0.49
MAREK_ZIDLICKY,20062007,-0.06,0.48,-67.02,249,0.56,-0.06,0.48,-3.3,-2,0.49
RON_HAINSEY,20112012,-0.08,0.48,-67.08,-129,0.46,0,0.5,0,0,0
ROMAN_POLAK,20122013,-0.13,0.47,-67.1,-45,0.48,-0.13,0.47,-10.87,7,0.52
BRIAN_RAFALSKI,20082009,-0.05,0.49,-67.12,651,0.62,-0.05,0.49,-13.93,118,0.61
SHANE_HNIDY,20052006,-0.16,0.46,-67.17,74,0.54,0,0.5,0,0,0
JOHNATHAN_AITKEN,20032004,-0.21,0.45,-67.35,-112,0.41,0,0.5,0,0,0
SCOTT_WALKER,20022003,-0.13,0.47,-67.45,12,0.51,0,0.5,0,0,0
STEPHANE_YELLE,20082009,-0.11,0.47,-67.46,-213,0.41,-0.11,0.47,-9.38,-41,0.38
MARTIN_BIRON,20022003,-0.05,0.49,-67.53,-19,0.5,0,0.5,0,0,0
BRUNO_GERVAIS,20062007,-0.13,0.47,-67.76,27,0.51,-0.13,0.47,-6.21,15,0.58
TODD_MARCHANT,20082009,-0.1,0.48,-67.77,-347,0.37,-0.28,0.43,-54.38,-210,0.23
CRAIG_CONROY,20052006,-0.07,0.48,-67.85,-4,0.5,0,0.5,0,0,0
RYAN_JOHNSON,20072008,-0.1,0.47,-67.88,-418,0.34,0,0.5,0,0,0
JONAS_GUSTAVSSON,20112012,-0.04,0.49,-68.04,-120,0.48,0,0.5,0,0,0
BRAYDON_COBURN,20102011,-0.06,0.49,-68.07,-98,0.48,-0.06,0.49,-11,-2,0.5
KEATON_ELLERBY,20122013,-0.17,0.46,-68.08,-33,0.48,-0.17,0.46,-6.13,-13,0.41
TOM_POTI,20022003,-0.08,0.48,-68.14,146,0.54,0,0.5,0,0,0
ALEXANDER_EDLER,20072008,-0.07,0.48,-68.21,172,0.54,0,0.5,0,0,0
JAROSLAV_HALAK,20132014,-0.05,0.49,-68.24,31,0.51,0,0.5,0,0,0
OLLI_JOKINEN,20032004,-0.07,0.48,-68.34,-116,0.47,0,0.5,0,0,0
JYRKI_LUMME,20022003,-0.12,0.47,-68.44,-137,0.44,-0.12,0.47,-8.59,-24,0.41
DAVE_BOLLAND,20092010,-0.15,0.46,-68.49,39,0.52,-0.15,0.46,-43.31,-98,0.41
ANDREAS_LILJA,20112012,-0.16,0.46,-68.49,-60,0.47,-0.16,0.46,-15.39,-28,0.43
ANTON_BABCHUK,20082009,-0.07,0.48,-68.52,196,0.55,-0.07,0.48,-8.95,40,0.58
PAUL_MARTIN,20032004,-0.13,0.47,-68.55,148,0.57,-0.13,0.47,-5.19,3,0.52
KRIS_RUSSELL,20132014,-0.12,0.47,-68.71,-16,0.49,0,0.5,0,0,0
TONI_LYDMAN,20022003,-0.09,0.48,-68.72,69,0.52,0,0.5,0,0,0
DUVIE_WESTCOTT,20022003,-0.21,0.45,-68.95,-120,0.41,0,0.5,0,0,0
ROMAN_CECHMANEK,20022003,-0.05,0.49,-69.02,246,0.55,-0.05,0.49,-18.22,70,0.55
SHAUN_VAN ALLEN,20022003,-0.21,0.45,-69.08,-82,0.44,-0.21,0.45,-13.08,-11,0.46
OLE-KRISTIAN_TOLLEFSEN,20072008,-0.19,0.45,-69.16,-28,0.48,0,0.5,0,0,0
RYAN_O'BYRNE,20072008,-0.25,0.44,-69.16,-84,0.43,-0.25,0.44,-5.76,11,0.62
ANDERS_ERIKSSON,20032004,-0.11,0.47,-69.17,-57,0.48,0,0.5,0,0,0
MICHAEL_PECA,20022003,-0.13,0.47,-69.2,-74,0.47,-0.13,0.47,-5.16,-10,0.44
KYLE_QUINCEY,20082009,-0.07,0.48,-69.31,422,0.6,0,0.5,0,0,0
BRIAN_RAFALSKI,20052006,-0.05,0.49,-69.39,276,0.55,-0.05,0.49,-8.16,-28,0.46
KAREL_RACHUNEK,20032004,-0.11,0.47,-69.45,54,0.52,0,0.5,0,0,0
JIM_VANDERMEER,20032004,-0.17,0.46,-69.54,-8,0.5,0,0.5,0,0,0
SAMI_LEPISTO,20092010,-0.09,0.48,-69.54,-10,0.5,-0.09,0.48,-7.22,-33,0.4
KYLE_QUINCEY,20112012,-0.07,0.48,-69.54,87,0.52,-0.07,0.48,-3.96,29,0.62
DAN_BOYLE,20132014,-0.1,0.48,-69.6,180,0.56,-0.08,0.48,-7.26,51,0.64
CHUCK_KOBASEW,20092010,-0.16,0.46,-69.73,-140,0.42,0,0.5,0,0,0
JOSH_GORGES,20052006,-0.14,0.46,-69.76,-101,0.45,-0.14,0.46,-14.24,-41,0.4
J-LUC_GRAND-PIERRE,20032004,-0.22,0.45,-69.85,-140,0.39,0,0.5,0,0,0
MATTHEW_SPILLER,20032004,-0.29,0.43,-69.9,-54,0.44,0,0.5,0,0,0
RAPHAEL_DIAZ,20112012,-0.1,0.48,-70.04,-31,0.49,0,0.5,0,0,0
JASON_YORK,20062007,-0.17,0.46,-70.06,-90,0.44,0,0.5,0,0,0
NICKLAS_LIDSTROM,20112012,-0.06,0.49,-70.07,468,0.6,-0.06,0.49,-4.33,56,0.69
JONATHAN_ERICSSON,20132014,-0.13,0.47,-70.13,-62,0.47,0,0.5,0,0,0
TODD_MARCHANT,20102011,-0.1,0.48,-70.15,-545,0.31,-0.1,0.48,-5.11,-37,0.32
JAY_MCCLEMENT,20052006,-0.12,0.47,-70.19,-149,0.44,0,0.5,0,0,0
MAREK_ZIDLICKY,20072008,-0.06,0.48,-70.23,404,0.59,-0.06,0.48,-5.21,-8,0.48
SAMI_SALO,20132014,-0.1,0.48,-70.29,35,0.51,-0.1,0.48,-2.13,-15,0.33
KEVIN_KLEIN,20082009,-0.14,0.47,-70.36,-19,0.49,0,0.5,0,0,0
ERIC_BELANGER,20032004,-0.11,0.47,-70.52,-174,0.43,0,0.5,0,0,0
ALEX_GOLIGOSKI,20092010,-0.07,0.48,-70.54,298,0.57,0.05,0.51,9.62,125,0.66
LYLE_ODELEIN,20022003,-0.14,0.46,-70.55,-42,0.48,-0.14,0.46,-1.59,-6,0.36
ERIC_BELANGER,20062007,-0.08,0.48,-70.56,-45,0.49,-0.08,0.48,-3.22,-30,0.32
JOSH_GORGES,20102011,-0.14,0.46,-70.61,-129,0.43,0,0.5,0,0,0
MARTIN_BIRON,20052006,-0.05,0.49,-70.71,-55,0.49,-0.05,0.49,-0.16,4,0.83
ALAIN_NASREDDINE,20062007,-0.17,0.46,-70.92,-137,0.42,0,0.5,0,0,0
KEVIN_WEEKES,20062007,-0.14,0.46,-70.96,5,0.5,0,0.5,0,0,0
MATT_HUNWICK,20112012,-0.18,0.46,-70.96,18,0.51,0,0.5,0,0,0
SAMI_SALO,20102011,-0.18,0.46,-71.08,-54,0.47,-0.18,0.46,-50.95,-6,0.49
JAROSLAV_MODRY,20072008,-0.07,0.48,-71.17,-377,0.41,-0.07,0.48,-7.63,-6,0.49
JAROSLAV_MODRY,20052006,-0.07,0.48,-71.23,385,0.59,0,0.5,0,0,0
CHRIS_BUTLER,20132014,-0.12,0.47,-71.23,-210,0.41,0,0.5,0,0,0
FEDOR_TYUTIN,20092010,-0.06,0.49,-71.31,1,0.5,0,0.5,0,0,0
MICHAEL_LEIGHTON,20092010,-0.06,0.49,-71.35,-30,0.49,-0.06,0.49,-28.19,-49,0.48
SEMYON_VARLAMOV,20122013,-0.05,0.49,-71.36,-155,0.47,0,0.5,0,0,0
DARRYL_SYDOR,20082009,-0.08,0.48,-71.37,69,0.52,0,0.5,0,0,0
CARL_GUNNARSSON,20132014,-0.09,0.48,-71.41,-452,0.36,0,0.5,0,0,0
STU_BARNES,20032004,-0.13,0.47,-71.42,-92,0.46,-0.13,0.47,-4.93,-26,0.33
SAMI_SALO,20082009,-0.09,0.48,-71.51,46,0.51,-0.09,0.48,-7.78,9,0.53
ERIC_CAIRNS,20032004,-0.2,0.45,-71.53,-49,0.47,-0.2,0.45,-0.1,-1,0
BRAD_STUART,20022003,-0.22,0.45,-71.73,-17,0.49,0,0.5,0,0,0
FRANCIS_BOUILLON,20132014,-0.15,0.46,-71.73,-38,0.48,-0.15,0.46,-9,-6,0.48
KEVIN_BIEKSA,20092010,-0.09,0.48,-71.77,119,0.54,-0.09,0.48,-15.95,-14,0.48
DUVIE_WESTCOTT,20032004,-0.21,0.45,-71.82,-63,0.45,0,0.5,0,0,0
JAROSLAV_HALAK,20112012,-0.04,0.49,-71.84,235,0.53,-0.04,0.49,-2.67,7,0.53
DAN_HAMHUIS,20122013,-0.1,0.47,-71.87,5,0.5,-0.1,0.47,-7.93,-8,0.47
JON_KLEMM,20072008,-0.45,0.39,-72.13,-165,0.25,0,0.5,0,0,0
STEVE_MASON,20112012,-0.04,0.49,-72.22,-74,0.49,0,0.5,0,0,0
MATT_NISKANEN,20072008,-0.07,0.48,-72.43,12,0.5,-0.07,0.48,-11.35,6,0.51
NICK_BOYNTON,20092010,-0.13,0.47,-72.43,-76,0.47,-0.13,0.47,-2.87,2,0.52
AARON_JOHNSON,20062007,-0.14,0.46,-72.57,23,0.51,0,0.5,0,0,0
JONAS_GUSTAVSSON,20092010,-0.04,0.49,-72.64,143,0.52,0,0.5,0,0,0
JIM_VANDERMEER,20082009,-0.15,0.46,-72.7,-32,0.48,-0.15,0.46,-8.94,-28,0.39
CLAUDE_LAPOINTE,20022003,-0.2,0.45,-72.72,-115,0.42,-0.2,0.45,-13.92,-23,0.42
SHAONE_MORRISONN,20032004,-0.25,0.44,-72.87,-43,0.46,0,0.5,0,0,0
JORDAN_HENDRY,20092010,-0.23,0.44,-72.94,105,0.58,-0.29,0.43,-25.28,-19,0.45
KEITH_CARNEY,20072008,-0.14,0.47,-72.95,-14,0.49,-0.14,0.47,-8.24,-13,0.45
LAURI_KORPIKOSKI,20102011,-0.08,0.48,-73.08,-403,0.39,-0.08,0.48,-3.94,-38,0.3
ANTON_BABCHUK,20062007,-0.12,0.47,-73.09,41,0.52,0,0.5,0,0,0
CRAIG_ANDERSON,20092010,-0.03,0.49,-73.1,-492,0.46,-0.03,0.49,-6.71,-136,0.37
VALTTERI_FILPPULA,20112012,-0.07,0.48,-73.26,168,0.54,-0.07,0.48,-4.27,35,0.65
JONI_PITKANEN,20052006,-0.08,0.48,-73.38,268,0.57,-0.08,0.48,-6.73,15,0.54
BRYAN_ALLEN,20032004,-0.15,0.46,-73.41,-34,0.48,-0.15,0.46,-3.34,4,0.55
RYAN_PARENT,20072008,-0.33,0.42,-73.71,-64,0.43,-0.33,0.42,-14.15,-14,0.42
CARL_GUNNARSSON,20102011,-0.09,0.48,-73.71,-181,0.45,0,0.5,0,0,0
CRAIG_RIVET,20102011,-0.2,0.45,-73.82,-22,0.49,0,0.5,0,0,0
JOHAN_HEDBERG,20102011,-0.07,0.48,-73.84,-12,0.5,0,0.5,0,0,0
JAMES_REIMER,20122013,-0.06,0.49,-74.07,-344,0.43,-0.06,0.49,-20.25,-82,0.44
JAMES_REIMER,20112012,-0.06,0.49,-74.08,-126,0.48,0,0.5,0,0,0
LUKAS_KRAJICEK,20092010,-0.13,0.47,-74.13,-56,0.48,-0.13,0.47,-17.67,-21,0.46
STEPHANE_YELLE,20052006,-0.11,0.47,-74.14,-244,0.41,-0.11,0.47,-7.86,-30,0.39
PATRICE_BRISEBOIS,20022003,-0.1,0.47,-74.16,-49,0.48,0,0.5,0,0,0
JERRED_SMITHSON,20082009,-0.11,0.47,-74.25,-307,0.38,0,0.5,0,0,0
BRETT_CARSON,20092010,-0.11,0.47,-74.35,-80,0.47,0,0.5,0,0,0
SEAN_BURKE,20062007,-0.09,0.48,-74.36,-82,0.48,0,0.5,0,0,0
BRENDAN_MIKKELSON,20102011,-0.3,0.42,-74.39,-93,0.41,0,0.5,0,0,0
CORY_SCHNEIDER,20112012,-0.06,0.49,-74.49,56,0.51,-0.06,0.49,-8.33,-9,0.48
JOCELYN_THIBAULT,20052006,-0.13,0.47,-74.63,-159,0.43,0,0.5,0,0,0
BRIAN_LEE,20082009,-0.12,0.47,-74.72,-7,0.5,0,0.5,0,0,0
KEITH_PRIMEAU,20022003,-0.11,0.47,-74.85,170,0.56,-0.12,0.47,-14.48,4,0.51
JIRI_SLEGR,20032004,-0.16,0.46,-74.86,123,0.57,-0.16,0.46,-10.27,27,0.61
KURTIS_FOSTER,20062007,-0.11,0.47,-74.87,195,0.57,-0.11,0.47,-3.93,4,0.53
DENNIS_WIDEMAN,20062007,-0.08,0.48,-74.95,199,0.55,0,0.5,0,0,0
HENRIK_TALLINDER,20082009,-0.09,0.48,-74.95,-234,0.43,0,0.5,0,0,0
BORIS_MIRONOV,20032004,-0.11,0.47,-75,-43,0.48,0,0.5,0,0,0
MICHAEL_PECA,20082009,-0.12,0.47,-75.09,-134,0.45,-0.12,0.47,-3.79,-10,0.42
CHRISTIAN_BACKMAN,20062007,-0.09,0.48,-75.1,1,0.5,0,0.5,0,0,0
KIMMO_TIMONEN,20062007,-0.06,0.48,-75.21,13,0.5,-0.06,0.48,-4.39,4,0.51
PHILIPPE_BOUCHER,20072008,-0.15,0.46,-75.23,-25,0.49,-0.15,0.46,-5.66,10,0.57
SAMI_LEPISTO,20102011,-0.09,0.48,-75.23,-106,0.47,0,0.5,0,0,0
SHANE_HNIDY,20072008,-0.11,0.47,-75.24,-37,0.49,-0.11,0.47,-8.84,2,0.51
HENRIK_TALLINDER,20072008,-0.08,0.48,-75.24,-223,0.44,0,0.5,0,0,0
JEAN-PIERRE_DUMONT,20072008,-0.07,0.48,-75.25,281,0.57,-0.07,0.48,-5.86,-40,0.37
BRYAN_MARCHMENT,20032004,-0.15,0.46,-75.44,-34,0.48,-0.15,0.46,-9.92,-33,0.37
CHRIS_CAMPOLI,20092010,-0.11,0.47,-75.6,133,0.55,-0.11,0.47,-7.78,7,0.52
MARTIN_BIRON,20032004,-0.05,0.49,-75.62,-5,0.5,0,0.5,0,0,0
TODD_MARCHANT,20032004,-0.1,0.48,-75.71,-167,0.45,0,0.5,0,0,0
KEVIN_WEEKES,20082009,-0.14,0.46,-75.71,32,0.51,0,0.5,0,0,0
HENRIK_TALLINDER,20062007,-0.11,0.47,-75.76,-296,0.39,-0.11,0.47,-29.68,-104,0.4
DALE_PURINTON,20022003,-0.22,0.44,-75.81,-61,0.46,0,0.5,0,0,0
DION_PHANEUF,20122013,-0.09,0.48,-75.84,-188,0.45,-0.09,0.48,-12.8,-63,0.39
ANDREI_ZYUZIN,20072008,-0.26,0.44,-75.87,-26,0.48,0,0.5,0,0,0
TEPPO_NUMMINEN,20032004,-0.14,0.46,-75.96,61,0.53,-0.14,0.46,-4.47,9,0.57
JAMIE_MCBAIN,20132014,-0.12,0.47,-76.02,-203,0.42,0,0.5,0,0,0
TIM_TAYLOR,20022003,-0.17,0.46,-76.03,-234,0.37,-0.17,0.46,-10.55,-33,0.36
DEREK_JOSLIN,20112012,-0.23,0.44,-76.13,-73,0.44,0,0.5,0,0,0
CHRIS_CAMPOLI,20062007,-0.16,0.46,-76.16,19,0.51,-0.16,0.46,-6.26,20,0.63
ANDY_SUTTON,20082009,-0.24,0.44,-76.19,-150,0.38,0,0.5,0,0,0
JASON_KROG,20022003,-0.18,0.46,-76.21,-64,0.46,-0.18,0.46,-21.32,-80,0.33
CLARKE_WILM,20052006,-0.15,0.46,-76.24,-384,0.31,0,0.5,0,0,0
MICHAL_HANDZUS,20022003,-0.14,0.47,-76.37,33,0.51,-0.14,0.47,-11.66,19,0.55
PATRICE_BRISEBOIS,20032004,-0.11,0.47,-76.55,77,0.53,-0.11,0.47,-13.03,9,0.52
