player,season,beta,prob,ppm,pm,fp,beta.po,prob.po,ppm.po,pm.po,fp.po,beta.avg,prob.avg,ppm.avg,pm.avg,fp.avg
ALEX_GOLIGOSKI,20102011,0,0.5,0,544,0.58,0,0.5,0,0,0,0,0.5,0,544,0.58
MIKE_BRODEUR,20102011,0,0.5,0,-3,0.49,0,0.5,0,0,0,0,0.5,0,-3,0.49
ANDREW_EBBETT,20102011,0,0.5,0,-53,0.46,0,0.5,0,-13,0.36,0,0.5,0,-66,0.45
GARRETT_STAFFORD,20102011,0,0.5,0,-12,0.36,0,0.5,0,0,0,0,0.5,0,-12,0.36
BRANDON_SUTTER,20102011,0,0.5,0,-427,0.42,0,0.5,0,0,0,0,0.5,0,-427,0.42
PIERRE-LUC_LETOURNEAU-LEBLOND,20102011,0,0.5,0,-3,0.29,0,0.5,0,0,0,0,0.5,0,-3,0.29
PETER_MANNINO,20102011,0,0.5,0,1,0.5,0,0.5,0,0,0,0,0.5,0,1,0.5
ALEXANDRE_BOLDUC,20102011,0,0.5,0,-68,0.39,0,0.5,0,-12,0.17,0,0.5,0,-80,0.38
JOEY_CRABB,20102011,0,0.5,0,-151,0.44,0,0.5,0,0,0,0,0.5,0,-151,0.44
TIM_WALLACE,20102011,0,0.5,0,-13,0.43,0,0.5,0,0,0,0,0.5,0,-13,0.43
BRYAN_RODNEY,20102011,0,0.5,0,1,0.51,0,0.5,0,0,0,0,0.5,0,1,0.51
PHILIPPE_DUPUIS,20102011,0,0.5,0,-231,0.4,0,0.5,0,0,0,0,0.5,0,-231,0.4
BEN_MAXWELL,20102011,0,0.5,0,20,0.54,0,0.5,0,0,0,0,0.5,0,20,0.54
BRETT_SUTTER,20102011,0,0.5,0,-15,0.4,0,0.5,0,0,0,0,0.5,0,-15,0.4
TY_WISHART,20102011,0,0.5,0,-12,0.49,0,0.5,0,0,0,0,0.5,0,-12,0.49
MAKSIM_MAYOROV,20102011,0,0.5,0,13,0.59,0,0.5,0,0,0,0,0.5,0,13,0.59
KEVIN_WESTGARTH,20102011,0,0.5,0,-20,0.48,0,0.5,0,-6,0.46,0,0.5,0,-26,0.48
LUCA_CAPUTI,20102011,0,0.5,0,19,0.56,0,0.5,0,0,0,0,0.5,0,19,0.56
DAVID_SCHLEMKO,20102011,0,0.5,0,109,0.54,0,0.5,0,2,0.51,0,0.5,0,111,0.54
RAYMOND_SAWADA,20102011,0,0.5,0,1,0.57,0,0.5,0,0,0,0,0.5,0,1,0.57
SPENCER_MACHACEK,20102011,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
MICHAEL_VERNACE,20102011,0,0.5,0,15,0.54,0,0.5,0,0,0,0,0.5,-0.15,15,0.54
RAY_MACIAS,20102011,0,0.5,0,-3,0.47,0,0.5,0,0,0,0,0.5,0,-3,0.47
MATT_CLIMIE,20102011,0,0.5,0,-7,0.44,0,0.5,0,0,0,0,0.5,0,-7,0.44
SERGEI_SHIROKOV,20102011,0,0.5,0,14,0.68,0,0.5,0,0,0,0,0.5,0,14,0.68
GUILLAUME_DESBIENS,20102011,0,0.5,0,-33,0.39,0,0.5,0,0,0,0,0.5,0,-33,0.39
FRANCIS_WATHIER,20102011,0,0.5,0,-7,0.23,0,0.5,0,0,0,0,0.5,0,-7,0.23
SCOTT_PARSE,20102011,0,0.5,0,15,0.55,0,0.5,0,-16,0.32,0,0.5,0,-1,0.5
MARIO_BLIZNAK,20102011,0,0.5,0,-27,0.21,0,0.5,0,0,0,0,0.5,0,-27,0.21
VICTOR_ORESKOVICH,20102011,0,0.5,0,-4,0.49,0,0.5,0,-39,0.4,0,0.5,0,-43,0.45
RYAN_O'MARRA,20102011,0,0.5,0,-92,0.38,0,0.5,0,0,0,0,0.5,0,-92,0.38
TYLER_ECKFORD,20102011,0,0.5,0,-2,0.48,0,0.5,0,0,0,0,0.5,0,-2,0.48
MIKE_DUCO,20102011,0,0.5,0,-6,0.41,0,0.5,0,0,0,0,0.5,0,-6,0.41
CHAD_JOHNSON,20102011,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
EVAN_OBERG,20102011,0,0.5,0,11,0.62,0,0.5,0,0,0,0,0.5,0,11,0.62
ALEX_PLANTE,20102011,0,0.5,0,4,0.52,0,0.5,0,0,0,0,0.5,0,4,0.52
CODY_ALMOND,20102011,0,0.5,0,-33,0.31,0,0.5,0,0,0,0,0.5,0,-33,0.31
DEREK_SMITH,20102011,0,0.5,0,38,0.58,0,0.5,0,0,0,0,0.5,0,38,0.58
TIMO_PIELMEIER,20102011,0,0.5,0,8,0.57,0,0.5,0,0,0,0,0.5,0,8,0.57
CASEY_WELLMAN,20102011,0,0.5,0,-36,0.44,0,0.5,0,0,0,0,0.5,0,-36,0.44
NICK_BONINO,20102011,0,0.5,0,-47,0.45,0,0.5,0,-24,0.38,0,0.5,0.25,-71,0.43
CHAD_KOLARIK,20102011,0,0.5,0,8,0.56,0,0.5,0,0,0,0,0.5,0,8,0.56
MAXIM_NOREAU,20102011,0,0.5,0,16,0.56,0,0.5,0,0,0,0,0.5,0,16,0.56
MICHEAL_HALEY,20102011,0,0.5,0,-85,0.38,0,0.5,0,0,0,0,0.5,0,-85,0.38
ZACH_HAMILL,20102011,0,0.5,0,-6,0.42,0,0.5,0,0,0,0,0.5,0,-6,0.42
HENRIK_KARLSSON,20102011,0,0.5,0,49,0.52,0,0.5,0,0,0,0,0.5,0,49,0.52
CAM_FOWLER,20102011,0,0.5,0,4,0.5,0,0.5,0,27,0.56,0,0.5,-1.3,31,0.5
BRANDON_PIRRI,20102011,0,0.5,0,-4,0.4,0,0.5,0,0,0,0,0.5,0,-4,0.4
JAKE_MUZZIN,20102011,0,0.5,0,12,0.53,0,0.5,0,0,0,0,0.5,0,12,0.53
JORDAN_CARON,20102011,0,0.5,0,-108,0.4,0,0.5,0,0,0,0,0.5,0,-108,0.4
MARK_DEKANICH,20102011,0,0.5,0,-2,0.49,0,0.5,0,0,0,0,0.5,0,-2,0.49
JACOB_JOSEFSON,20102011,0,0.5,0,57,0.55,0,0.5,0,0,0,0,0.5,0,57,0.55
BRIAN_FAHEY,20102011,0,0.5,0,15,0.55,0,0.5,0,0,0,0,0.5,0,15,0.55
MIKE_MOORE,20102011,0,0.5,0,-3,0.49,0,0.5,0,0,0,0,0.5,0,-3,0.49
NICK_HOLDEN,20102011,0,0.5,0,35,0.62,0,0.5,0,0,0,0,0.5,0,35,0.62
OLIVIER_MAGNAN,20102011,0,0.5,0,-22,0.48,0,0.5,0,0,0,0,0.5,0,-22,0.48
EVAN_BROPHEY,20102011,0,0.5,0,-5,0.27,0,0.5,0,0,0,0,0.5,0,-5,0.27
EVGENY_GRACHEV,20102011,0,0.5,0,-13,0.43,0,0.5,0,0,0,0,0.5,0,-13,0.43
BEN_SMITH,20102011,0,0.5,0,-9,0.47,0,0.5,0,-13,0.46,0,0.5,0,-22,0.46
LINUS_KLASEN,20102011,0,0.5,0,24,0.65,0,0.5,0,0,0,0,0.5,0,24,0.65
BRAD_MILLS,20102011,0,0.5,0,-7,0.44,0,0.5,0,0,0,0,0.5,0,-7,0.44
JON_MATSUMOTO,20102011,0,0.5,0,-6,0.48,0,0.5,0,0,0,0,0.5,0,-6,0.48
MATT_KASSIAN,20102011,0,0.5,0,-12,0.34,0,0.5,0,0,0,0,0.5,0,-12,0.34
KORBINIAN_HOLZER,20102011,0,0.5,0,3,0.53,0,0.5,0,0,0,0,0.5,0,3,0.53
COLBY_COHEN,20102011,0,0.5,0,-6,0.47,0,0.5,0,0,0,0,0.5,0,-6,0.47
NICK_DRAZENOVIC,20102011,0,0.5,0,1,0.51,0,0.5,0,0,0,0,0.5,0,1,0.51
JOHAN_HARJU,20102011,0,0.5,0,23,0.58,0,0.5,0,0,0,0,0.5,0,23,0.58
MARK_FAYNE,20102011,0,0.5,0,137,0.54,0,0.5,0,0,0,0,0.5,-1.1,137,0.54
JUSTIN_BRAUN,20102011,0,0.5,0,107,0.56,0,0.5,0,6,0.61,0,0.5,0,113,0.56
JAMIE_ARNIEL,20102011,0,0.5,0,5,0.59,0,0.5,0,0,0,0,0.5,0,5,0.59
STEFAN_DELLA ROVERE,20102011,0,0.5,0,-7,0.45,0,0.5,0,0,0,0,0.5,0,-7,0.45
RICHARD_BACHMAN,20102011,0,0.5,0,-3,0.38,0,0.5,0,0,0,0,0.5,0,-3,0.38
JONAS_ANDERSSON,20102011,0,0.5,0,-3,0.45,0,0.5,0,0,0,0,0.5,0,-3,0.45
STEVEN_KAMPFER,20102011,0,0.5,0,192,0.57,0,0.5,0,0,0,0,0.5,-2.79,192,0.57
RHETT_RAKHSHANI,20102011,0,0.5,0,-5,0.44,0,0.5,0,0,0,0,0.5,0,-5,0.44
DALE_WEISE,20102011,0,0.5,0,-6,0.47,0,0.5,0,0,0,0,0.5,0,-6,0.47
AARON_VOLPATTI,20102011,0,0.5,0,-2,0.49,0,0.5,0,0,0,0,0.5,0,-2,0.49
CEDRICK_DESJARDINS,20102011,0,0.5,0,-19,0.46,0,0.5,0,0,0,0,0.5,0,-19,0.46
PATRICE_CORMIER,20102011,0,0.5,0,-48,0.44,0,0.5,0,0,0,0,0.5,0,-48,0.44
CHRIS_MUELLER,20102011,0,0.5,0,-38,0.42,0,0.5,0,0,0,0,0.5,0,-38,0.42
JEFF_PETRY,20102011,0,0.5,0,29,0.51,0,0.5,0,0,0,0,0.5,0,29,0.51
BRANDON_MASHINTER,20102011,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
BRETT_MACLEAN,20102011,0,0.5,0,23,0.56,0,0.5,0,0,0,0,0.5,0,23,0.56
MATT_BARTKOWSKI,20102011,0,0.5,0,-10,0.45,0,0.5,0,0,0,0,0.5,0,-10,0.45
MARCEL_MUELLER,20102011,0,0.5,0,3,0.53,0,0.5,0,0,0,0,0.5,0,3,0.53
THOMAS_MCCOLLUM,20102011,0,0.5,0,14,0.72,0,0.5,0,0,0,0,0.5,0,14,0.72
CHRISTOPHER_TANEV,20102011,0,0.5,0,43,0.53,0,0.5,0,-9,0.47,0,0.5,0,34,0.52
ANDREAS_ENGQVIST,20102011,0,0.5,0,-11,0.36,0,0.5,0,0,0,0,0.5,0,-11,0.36
BRODIE_DUPONT,20102011,0,0.5,0,2,0.67,0,0.5,0,0,0,0,0.5,0,2,0.67
PAUL_BYRON,20102011,0,0.5,0,3,0.51,0,0.5,0,0,0,0,0.5,0,3,0.51
TRAVIS_MORIN,20102011,0,0.5,0,1,0.51,0,0.5,0,0,0,0,0.5,0,1,0.51
LEE_SWEATT,20102011,0,0.5,0,-3,0.48,0,0.5,0,0,0,0,0.5,0,-3,0.48
SCOTT_TIMMINS,20102011,0,0.5,0,-53,0.43,0,0.5,0,0,0,0,0.5,0,-53,0.43
MIKKO_KOSKINEN,20102011,0,0.5,0,-19,0.48,0,0.5,0,0,0,0,0.5,0,-19,0.48
COLTON_SCEVIOUR,20102011,0,0.5,0,4,0.7,0,0.5,0,0,0,0,0.5,0,4,0.7
CAMERON_GAUNCE,20102011,0,0.5,0,-31,0.44,0,0.5,0,0,0,0,0.5,0,-31,0.44
BRENDON_NASH,20102011,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
YANN_SAUVE,20102011,0,0.5,0,10,0.54,0,0.5,0,0,0,0,0.5,0,10,0.54
MARK_KATIC,20102011,0,0.5,0,-28,0.46,0,0.5,0,0,0,0,0.5,0,-28,0.46
ROMAN_WICK,20102011,0,0.5,0,-17,0.42,0,0.5,0,0,0,0,0.5,0,-17,0.42
BLAKE_GEOFFRION,20102011,0,0.5,0,-16,0.47,0,0.5,0,14,0.54,0,0.5,0,-2,0.5
HUGH_JESSIMAN,20102011,0,0.5,0,10,0.69,0,0.5,0,0,0,0,0.5,0,10,0.69
JUSTIN_DIBENEDETTO,20102011,0,0.5,0,-17,0.43,0,0.5,0,0,0,0,0.5,0,-17,0.43
BEN_HOLMSTROM,20102011,0,0.5,0,-10,0.34,0,0.5,0,0,0,0,0.5,0,-10,0.34
PAUL_POSTMA,20102011,0,0.5,0,-5,0.39,0,0.5,0,0,0,0,0.5,0,-5,0.39
CHRIS_VANDEVELDE,20102011,0,0.5,0,-26,0.46,0,0.5,0,0,0,0,0.5,0,-26,0.46
PATRICK_WIERCIOCH,20102011,0,0.5,0,15,0.54,0,0.5,0,0,0,0,0.5,0,15,0.54
GREG_NEMISZ,20102011,0,0.5,0,-1,0.49,0,0.5,0,0,0,0,0.5,0,-1,0.49
TOMAS_KUBALIK,20102011,0,0.5,0,15,0.57,0,0.5,0,0,0,0,0.5,0,15,0.57
CARSON_MCMILLAN,20102011,0,0.5,0,5,0.54,0,0.5,0,0,0,0,0.5,0,5,0.54
ANDREY_ZUBAREV,20102011,0,0.5,0,5,0.52,0,0.5,0,0,0,0,0.5,0,5,0.52
MATT_CAMPANALE,20102011,0,0.5,0,-9,0.24,0,0.5,0,0,0,0,0.5,0,-9,0.24
JAMIE_DOORNBOSCH,20102011,0,0.5,0,-3,0.36,0,0.5,0,0,0,0,0.5,0,-3,0.36
DREW_BAGNALL,20102011,0,0.5,0,-14,0.32,0,0.5,0,0,0,0,0.5,0,-14,0.32
JOE_COLBORNE,20102011,0,0.5,0,2,0.53,0,0.5,0,0,0,0,0.5,0,2,0.53
SHANE_SIMS,20102011,0,0.5,0,2,0.57,0,0.5,0,0,0,0,0.5,0,2,0.57
CARL_KLINGBERG,20102011,0,0.5,0,1,0.55,0,0.5,0,0,0,0,0.5,0,1,0.55
MARTY_REASONER,20112012,0,0.5,0,-298,0.38,0,0.5,0,0,0,0,0.5,0,-298,0.38
ERIC_BELANGER,20112012,0,0.5,0,-313,0.42,0,0.5,0,0,0,0,0.5,0,-313,0.42
JODY_SHELLEY,20112012,0,0.5,0,-33,0.44,0,0.5,0,0,0,0,0.5,0,-33,0.44
TODD_BERTUZZI,20112012,0,0.5,0,308,0.58,0,0.5,0,5,0.52,0,0.5,0,313,0.58
DAN_BOYLE,20112012,0,0.5,0,594,0.57,0,0.5,0,61,0.62,0,0.5,0,655,0.57
TOMAS_VOKOUN,20112012,0,0.5,0,-365,0.46,0,0.5,0,0,0,0,0.5,0,-365,0.46
MIIKKA_KIPRUSOFF,20112012,0,0.5,0,-390,0.47,0,0.5,0,0,0,0,0.5,0,-390,0.47
SCOTT_NICHOL,20112012,0,0.5,0,-113,0.45,0,0.5,0,-46,0.37,0,0.5,-2.98,-159,0.44
JASON_LABARBERA,20112012,0,0.5,0,-6,0.5,0,0.5,0,0,0,0,0.5,0,-6,0.5
SCOTT_CLEMMENSEN,20112012,0,0.5,0,-21,0.5,0,0.5,0,-43,0.42,0,0.5,0,-64,0.49
BRENT_JOHNSON,20112012,0,0.5,0,193,0.56,0,0.5,0,15,0.71,0,0.5,0,208,0.57
JOE_CORVO,20112012,0,0.5,0,423,0.58,0,0.5,0,31,0.6,0,0.5,1.18,454,0.58
RAY_EMERY,20112012,0,0.5,0,90,0.51,0,0.5,0,0,0,-0.02,0.49,-38.84,90,0.51
JEFF_TAFFE,20112012,0,0.5,0,-27,0.4,0,0.5,0,0,0,0,0.5,0,-27,0.4
JOSH_HARDING,20112012,0,0.5,0,-435,0.43,0,0.5,0,0,0,0,0.5,-0.52,-435,0.43
CHRIS_MASON,20112012,0,0.5,0,24,0.51,0,0.5,0,0,0,0,0.5,0,24,0.51
CHRIS_PRONGER,20112012,0,0.5,0,8,0.51,0,0.5,0,0,0,0,0.5,0,8,0.51
CHRISTIAN_EHRHOFF,20112012,0,0.5,0,238,0.54,0,0.5,0,0,0,0,0.5,0,238,0.54
MIKE_SMITH,20112012,0,0.5,0,-172,0.49,0,0.5,0,-314,0.42,-0.03,0.49,-139.9,-486,0.47
DAN_ELLIS,20112012,0,0.5,0,-19,0.49,0,0.5,0,0,0,0,0.5,-1.34,-19,0.49
PETTERI_NOKELAINEN,20112012,0,0.5,0,-165,0.4,0,0.5,0,0,0,0,0.5,0,-165,0.4
GEORGE_PARROS,20112012,0,0.5,0,-76,0.42,0,0.5,0,0,0,0,0.5,0,-76,0.42
ERIK_CHRISTENSEN,20112012,0,0.5,0,-40,0.48,0,0.5,0,0,0,0,0.5,0,-40,0.48
DENNIS_WIDEMAN,20112012,0,0.5,0,81,0.51,0,0.5,0,-30,0.47,0,0.5,0,51,0.51
MARK_CULLEN,20112012,0,0.5,0,-2,0.49,0,0.5,0,0,0,0,0.5,0,-2,0.49
MAXIM_LAPIERRE,20112012,0,0.5,0,-236,0.42,0,0.5,0,11,0.55,0,0.5,0,-225,0.43
JON_DISALVATORE,20112012,0,0.5,0,-1,0.48,0,0.5,0,0,0,0,0.5,0,-1,0.48
ALEXANDRE R._PICARD,20112012,0,0.5,0,68,0.59,0,0.5,0,0,0,0,0.5,0,68,0.59
JEAN-FRANCOIS_JACQUES,20112012,0,0.5,0,-7,0.44,0,0.5,0,0,0,0,0.5,-0.05,-7,0.44
BILL_THOMAS,20112012,0,0.5,0,10,0.55,0,0.5,0,0,0,0,0.5,0,10,0.55
D.J._KING,20112012,0,0.5,0,-2,0.42,0,0.5,0,0,0,0,0.5,0,-2,0.42
ADAM_BURISH,20112012,0,0.5,0,-134,0.46,0,0.5,0,0,0,0,0.5,0,-134,0.46
JEFF_DESLAURIERS,20112012,0,0.5,0,16,0.52,0,0.5,0,0,0,0,0.5,0,16,0.52
DEREK_MEECH,20112012,0,0.5,0,9,0.6,0,0.5,0,0,0,0,0.5,0,9,0.6
CHRIS_CONNER,20112012,0,0.5,0,-26,0.42,0,0.5,0,0,0,0,0.5,0.07,-26,0.42
KRYS_BARCH,20112012,0,0.5,0,-63,0.45,0,0.5,0,0,0,0,0.5,0,-63,0.45
ZACK_STORTINI,20112012,0,0.5,0,-2,0.33,0,0.5,0,0,0,0,0.5,0,-2,0.33
JOE_PISKULA,20112012,0,0.5,0,-12,0.44,0,0.5,0,0,0,0,0.5,0,-12,0.44
CAREY_PRICE,20112012,0,0.5,0,-225,0.48,0,0.5,0,0,0,0,0.5,-3.87,-225,0.48
CURTIS_MCELHINNEY,20112012,0,0.5,0,11,0.54,0,0.5,0,0,0,0,0.5,0,11,0.54
JARED_BOLL,20112012,0,0.5,0,-66,0.45,0,0.5,0,0,0,0,0.5,0,-66,0.45
TOBIAS_ENSTROM,20112012,0,0.5,0,415,0.57,0,0.5,0,0,0,0,0.5,0,415,0.57
TUUKKA_RASK,20112012,0,0.5,0,185,0.54,0,0.5,0,0,0,0,0.5,-5.61,185,0.54
JASON_JAFFRAY,20112012,0,0.5,0,4,0.51,0,0.5,0,0,0,0,0.5,0,4,0.51
DREW_MACINTYRE,20112012,0,0.5,0,16,0.62,0,0.5,0,0,0,0,0.5,0,16,0.62
COLIN_STUART,20112012,0,0.5,0,-9,0.29,0,0.5,0,0,0,0,0.5,0,-9,0.29
JOHNNY_BOYCHUK,20112012,0,0.5,0,158,0.53,0,0.5,0,-3,0.49,0,0.5,0,155,0.52
DARRYL_BOYCE,20112012,0,0.5,0,-136,0.39,0,0.5,0,0,0,0,0.5,0,-136,0.39
DANE_BYERS,20112012,0,0.5,0,-15,0.43,0,0.5,0,0,0,0,0.5,0,-15,0.43
PIERRE-LUC_LETOURNEAU-LEBLOND,20112012,0,0.5,0,-1,0.48,0,0.5,0,0,0,0,0.5,0,-1,0.48
PETER_MANNINO,20112012,0,0.5,0,19,0.77,0,0.5,0,0,0,0,0.5,0,19,0.77
ANDRE_DEVEAUX,20112012,0,0.5,0,8,0.56,0,0.5,0,0,0,0,0.5,0,8,0.56
ALEXANDRE_BOLDUC,20112012,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
BRYAN_RODNEY,20112012,0,0.5,0,-10,0.32,0,0.5,0,0,0,0,0.5,0,-10,0.32
PHILIPPE_DUPUIS,20112012,0,0.5,0,-116,0.39,0,0.5,0,0,0,0,0.5,0,-116,0.39
BEN_MAXWELL,20112012,0,0.5,0,-15,0.46,0,0.5,0,0,0,0,0.5,0,-15,0.46
BRETT_SUTTER,20112012,0,0.5,0,-39,0.4,0,0.5,0,0,0,0,0.5,0,-39,0.4
TY_WISHART,20112012,0,0.5,0,-7,0.35,0,0.5,0,0,0,0,0.5,0,-7,0.35
MAKSIM_MAYOROV,20112012,0,0.5,0,-16,0.45,0,0.5,0,0,0,0,0.5,0,-16,0.45
KEVIN_WESTGARTH,20112012,0,0.5,0,-13,0.47,0,0.5,0,0,0,0,0.5,0,-13,0.47
TIM_STAPLETON,20112012,0,0.5,0,95,0.54,0,0.5,0,0,0,0,0.5,0,95,0.54
JOEL_RECHLICZ,20112012,0,0.5,0,-3,0.29,0,0.5,0,0,0,0,0.5,0,-3,0.29
SPENCER_MACHACEK,20112012,0,0.5,0,-6,0.48,0,0.5,0,0,0,0,0.5,0,-6,0.48
GUILLAUME_DESBIENS,20112012,0,0.5,0,-13,0.43,0,0.5,0,0,0,0,0.5,0,-13,0.43
STEVEN_ZALEWSKI,20112012,0,0.5,0,-2,0.49,0,0.5,0,0,0,0,0.5,0,-2,0.49
FRANCIS_WATHIER,20112012,0,0.5,0,-1,0.44,0,0.5,0,0,0,0,0.5,0,-1,0.44
SCOTT_PARSE,20112012,0,0.5,0,-9,0.47,0,0.5,0,0,0,0,0.5,0,-9,0.47
VICTOR_ORESKOVICH,20112012,0,0.5,0,-9,0.15,0,0.5,0,0,0,0,0.5,0,-9,0.15
TOM_PYATT,20112012,0,0.5,0,-475,0.37,0,0.5,0,0,0,0,0.5,0,-475,0.37
RYAN_O'MARRA,20112012,0,0.5,0,-25,0.4,0,0.5,0,0,0,0,0.5,0,-25,0.4
JAMES_WYMAN,20112012,0,0.5,0,-176,0.37,0,0.5,0,0,0,0,0.5,0,-176,0.37
MIKE_DUCO,20112012,0,0.5,0,-19,0.38,0,0.5,0,0,0,0,0.5,0,-19,0.38
EVAN_OBERG,20112012,0,0.5,0,8,0.6,0,0.5,0,0,0,0,0.5,0,8,0.6
ALEX_PLANTE,20112012,0,0.5,0,-5,0.45,0,0.5,0,0,0,0,0.5,0,-5,0.45
CODY_ALMOND,20112012,0,0.5,0,-71,0.32,0,0.5,0,0,0,0,0.5,0,-71,0.32
DEREK_SMITH,20112012,0,0.5,0,10,0.5,0,0.5,0,0,0,0,0.5,0,10,0.5
NICK_BONINO,20112012,0,0.5,0,-56,0.48,0,0.5,0,0,0,0,0.5,0.54,-56,0.48
MICHEAL_HALEY,20112012,0,0.5,0,-17,0.45,0,0.5,0,0,0,0,0.5,0,-17,0.45
ZACH_HAMILL,20112012,0,0.5,0,6,0.51,0,0.5,0,0,0,0,0.5,0,6,0.51
BRAD_THIESSEN,20112012,0,0.5,0,84,0.58,0,0.5,0,0,0,0,0.5,0,84,0.58
HENRIK_KARLSSON,20112012,0,0.5,0,-53,0.47,0,0.5,0,0,0,0,0.5,0,-53,0.47
CAM_FOWLER,20112012,0,0.5,0,439,0.56,0,0.5,0,0,0,0,0.5,0,439,0.56
BRANDON_PIRRI,20112012,0,0.5,0,-12,0.45,0,0.5,0,0,0,0,0.5,0,-12,0.45
JORDAN_CARON,20112012,0,0.5,0,-6,0.5,0,0.5,0,0,0.5,0,0.5,0,-6,0.5
EVAN_BROPHEY,20112012,0,0.5,0,-1,0.47,0,0.5,0,0,0,0,0.5,0,-1,0.47
EVGENY_GRACHEV,20112012,0,0.5,0,-13,0.48,0,0.5,0,0,0,0,0.5,0,-13,0.48
BEN_SMITH,20112012,0,0.5,0,1,0.5,0,0.5,0,0,0,0,0.5,0,1,0.5
BRAD_MILLS,20112012,0,0.5,0,-57,0.4,0,0.5,0,0,0,0,0.5,0,-57,0.4
JON_MATSUMOTO,20112012,0,0.5,0,8,0.83,0,0.5,0,0,0,0,0.5,0,8,0.83
MATT_KASSIAN,20112012,0,0.5,0,-36,0.42,0,0.5,0,0,0,0,0.5,0,-36,0.42
MATTIAS_TEDENBY,20112012,0,0.5,0,-40,0.47,0,0.5,0,0,0,0,0.5,0,-40,0.47
MARK_FAYNE,20112012,0,0.5,0,36,0.51,0,0.5,0,13,0.51,0,0.5,0,49,0.51
TRAVIS_HAMONIC,20112012,0,0.5,0,-256,0.46,0,0.5,0,0,0,0,0.5,0,-256,0.46
RICHARD_BACHMAN,20112012,0,0.5,0,-45,0.49,0,0.5,0,0,0,0,0.5,0,-45,0.49
RHETT_RAKHSHANI,20112012,0,0.5,0,-35,0.36,0,0.5,0,0,0,0,0.5,0,-35,0.36
DALE_WEISE,20112012,0,0.5,0,-102,0.44,0,0.5,0,-11,0.24,0,0.5,0,-113,0.44
AARON_VOLPATTI,20112012,0,0.5,0,-42,0.44,0,0.5,0,0,0,0,0.5,0,-42,0.44
JAN_MURSAK,20112012,0,0.5,0,2,0.5,0,0.5,0,0,0,0,0.5,0,2,0.5
PATRICE_CORMIER,20112012,0,0.5,0,15,0.58,0,0.5,0,0,0,0,0.5,0,15,0.58
CHRIS_MUELLER,20112012,0,0.5,0,-4,0.47,0,0.5,0,0,0,0,0.5,0,-4,0.47
JEFF_PETRY,20112012,0,0.5,0,-202,0.46,0,0.5,0,0,0,0,0.5,0,-202,0.46
BRETT_MACLEAN,20112012,0,0.5,0,10,0.55,0,0.5,0,0,0,0,0.5,0,10,0.55
KEVIN_POULIN,20112012,0,0.5,0,-37,0.47,0,0.5,0,0,0,0.01,0.5,1.4,-37,0.47
MATT_BARTKOWSKI,20112012,0,0.5,0,-1,0.48,0,0.5,0,0,0,0,0.5,0,-1,0.48
MATT_HACKETT,20112012,0,0.5,0,-117,0.44,0,0.5,0,0,0,0,0.5,0,-117,0.44
CHRISTOPHER_TANEV,20112012,0,0.5,0,36,0.52,0,0.5,0,-10,0.46,0,0.5,0,26,0.51
ANDREAS_ENGQVIST,20112012,0,0.5,0,-20,0.43,0,0.5,0,0,0,0,0.5,0,-20,0.43
BLAKE_GEOFFRION,20112012,0,0.5,0,-95,0.43,0,0.5,0,0,0,0,0.5,0,-95,0.43
BEN_HOLMSTROM,20112012,0,0.5,0,-12,0.38,0,0.5,0,0,0,0,0.5,0,-12,0.38
PAUL_POSTMA,20112012,0,0.5,0,8,0.62,0,0.5,0,0,0,0,0.5,0,8,0.62
CHRIS_VANDEVELDE,20112012,0,0.5,0,-27,0.29,0,0.5,0,0,0,0,0.5,0,-27,0.29
GREG_NEMISZ,20112012,0,0.5,0,1,0.5,0,0.5,0,0,0,0,0.5,0,1,0.5
TOMAS_KUBALIK,20112012,0,0.5,0,-2,0.49,0,0.5,0,0,0,0,0.5,0,-2,0.49
CARSON_MCMILLAN,20112012,0,0.5,0,-47,0.39,0,0.5,0,0,0,0,0.5,0,-47,0.39
JOE_COLBORNE,20112012,0,0.5,0,-30,0.43,0,0.5,0,0,0,0,0.5,0,-30,0.43
CARL_KLINGBERG,20112012,0,0.5,0,21,0.68,0,0.5,0,0,0,0,0.5,0,21,0.68
MIKA_ZIBANEJAD,20112012,0,0.5,0,-9,0.48,0,0.5,0,0,0,0,0.5,0,-9,0.48
MAXIME_MACENAUER,20112012,0,0.5,0,-188,0.33,0,0.5,0,0,0,0,0.5,0,-188,0.33
DEVANTE_SMITH-PELLY,20112012,0,0.5,0,-142,0.43,0,0.5,0,0,0,0,0.5,0,-142,0.43
BRETT_BULMER,20112012,0,0.5,0,-28,0.41,0,0.5,0,0,0,0,0.5,0,-28,0.41
ROMAN_HORAK,20112012,0,0.5,0,-71,0.46,0,0.5,0,0,0,0,0.5,0,-71,0.46
MARK_SCHEIFELE,20112012,0,0.5,0,12,0.55,0,0.5,0,0,0,0,0.5,0,12,0.55
ANTON_LANDER,20112012,0,0.5,0,-254,0.37,0,0.5,0,0,0,0,0.5,0,-254,0.37
