Who,Last Active Year,effect
MARK_MANCARI,20102011,0
MARC_METHOT,20132014,0
DAN_CARCILLO,20132014,0
RICH_PEVERLEY,20132014,0
BRYAN_YOUNG,20072008,0
DAVID_KOCI,20102011,0
GABE_GAUTHIER,20062007,0
DAVID_CLARKSON,20132014,0
SEBASTIEN_BISAILLON,20062007,0
JOE_PISKULA,20132014,0
PETR_KALUS,20062007,0
RILEY_COTE,20082009,0
DANIEL_LACOSTA,20082009,0
RYAN_PARENT,20102011,0
ROB_SCHREMP,20102011,0
JONAS_NORDQVIST,20062007,0
DREW_MILLER,20132014,0
RYAN_CARTER,20132014,0
JONAS_HILLER,20132014,0
BRADY_MURRAY,20072008,0
CAREY_PRICE,20132014,0
JAROSLAV_HLINKA,20072008,0
MATT_NISKANEN,20132014,0
CORY_MURPHY,20092010,0
NICLAS_BERGFORS,20112012,0
MIKE_LUNDIN,20122013,0
MATT_SMABY,20102011,0
MAGNUS_JOHANSSON,20072008,0
PATRICK_KANE,20132014,0
CURTIS_MCELHINNEY,20132014,0
DENIS_TOLPEKO,20072008,0
SAM_GAGNER,20132014,0
MICHAEL_GRIER,20102011,0
TORREY_MITCHELL,20132014,0
MARTIN_HANZAL,20132014,0
ERIK_JOHNSON,20132014,0
PETER_MUELLER,20122013,0
STEVE_WAGNER,20082009,0
CRAIG_WELLER,20082009,0
DANIEL_WINNIK,20132014,0
JARED_BOLL,20132014,0
KRIS_RUSSELL,20132014,0
BRETT_STERLING,20112012,0
MASON_RAYMOND,20132014,0
VILLE_KOISTINEN,20092010,0
KYLE_CHIPCHURA,20132014,0
JAMES_SHEPPARD,20132014,0
PETTERI_WIRTANEN,20072008,0
ONDREJ_PAVELEC,20132014,0
ANTON_STRALMAN,20132014,0
STEFAN_MEYER,20102011,0
JIRI_TLUSTY,20132014,0
MIKE_WEBER,20132014,0
CAL_CLUTTERBUCK,20132014,0
LUKAS_KASPAR,20082009,0
DEVIN_SETOGUCHI,20132014,0
OLLI_MALMIVAARA,20072008,0
CHRIS_BOURQUE,20122013,0
TUUKKA_RASK,20132014,0
MATT_HUNWICK,20132014,0
AARON_VOROS,20102011,0
TANNER_GLASS,20132014,0
JEFF_DROUIN-DESLAURIERS,20092010,0
IVAN_BARANKA,20072008,0
GREG_MOORE,20072008,0
ALEXANDER_NIKULIN,20082009,0
JAKE_DOWELL,20112012,0
VLADIMIR_SOBOTKA,20132014,0
THOMAS_GREISS,20132014,0
PETRI_KONTIOLA,20072008,0
TIM_RAMHOLT,20072008,0
T.J._HENSICK,20102011,0
RYAN_O'BYRNE,20122013,0
LIAM_REDDOX,20102011,0
JASON_JAFFRAY,20112012,0
DREW_MACINTYRE,20112012,0
CODY_BASS,20112012,0
ANTTI_PIHLSTROM,20082009,0
CODY_MCLEOD,20132014,0
DAVID_JONES,20132014,0
BRANDON_NOLAN,20072008,0
MARK_FISTRIC,20132014,0
ANDREW_MURRAY,20112012,0
COLIN_STUART,20112012,0
COREY_LOCKE,20102011,0
JACK_SKILLE,20132014,0
CASEY_BORER,20092010,0
KEVIN_DOELL,20072008,0
JOHNNY_BOYCHUK,20132014,0
STEVE_MASON,20132014,0
JORDAN_HENDRY,20102011,0
RYAN_STONE,20092010,0
DERICK_BRASSARD,20132014,0
TIM_CONBOY,20092010,0
ILJA_ZUBOV,20082009,0
PASCAL_PELLETIER,20082009,0
SHAWN_MATTHIAS,20132014,0
B.J._CROMBEEN,20132014,0
JONATHAN_FILEWICH,20072008,0
CHRISTOPHER_MINARD,20092010,0
DARRYL_BOYCE,20112012,0
BENJAMIN_ONDRUS,20082009,0
ROBERT_EARL,20102011,0
DAVID_BRINE,20072008,0
DANE_BYERS,20112012,0
ZACH_FITZGERALD,20072008,0
KYLE_GREENTREE,20082009,0
SAMI_LEPISTO,20112012,0
MIKE_BRODEUR,20102011,0
JOE_JENSEN,20072008,0
MIKE_IGGULDEN,20082009,0
ERIK_ERSBERG,20092010,0
JONATHAN_ERICSSON,20132014,0
ANDREW_EBBETT,20132014,0
MARC-ANDRE_GRAGNANI,20112012,0
GARRETT_STAFFORD,20102011,0
NIKLAS_HJALMARSSON,20132014,0
THEO_PECKHAM,20122013,0
DARREN_HELM,20132014,0
MATTIAS_RITOLA,20112012,0
KYLE_OKPOSO,20132014,0
BORIS_VALABIK,20092010,0
CLAY_WILSON,20112012,0
DANIEL_TAYLOR,20122013,0
JESSE_WINCHESTER,20132014,0
JORDAN_LAVALLEE-SMOTHERMAN,20082009,0
JACK_HILLEN,20132014,0
MATT_D'AGOSTINI,20132014,0
JUSTIN_ABDELKADER,20132014,0
ADAM_PINEAULT,20072008,0
KYLE_TURRIS,20132014,0
TOM_CAVANAGH,20082009,0
GREGORY_STEWART,20092010,0
TOM_SESTITO,20132014,0
P. J._AXELSSON,20082009,0
LAURI_KORPIKOSKI,20132014,0
VLADIMIR_MIHALIK,20092010,0
JANNE_NISKALA,20082009,0
PAUL_BISSONNETTE,20132014,0
JONAS_FROGREN,20082009,0
NIKLAS_KRONWALL,20132014,0
NIKOLAI_KULEMIN,20132014,0
JOHN_MITCHELL,20132014,0
LUKE_SCHENN,20132014,0
BLAKE_WHEELER,20132014,0
ADAM_PARDY,20132014,0
ANSSI_SALMELA,20102011,0
ZACH_BOGOSIAN,20132014,0
RYAN_JONES,20132014,0
ALEX_PIETRANGELO,20132014,0
CHRIS_PORTER,20122013,0
JAMES_NEAL,20132014,0
JARED_ROSS,20092010,0
MICHAEL_FROLIK,20132014,0
COLTON_GILLIES,20122013,0
MIKKEL_BOEDKER,20132014,0
DEREK_DORSETT,20132014,0
KEVIN_PORTER,20132014,0
VIKTOR_TIKHONOV,20082009,0
DREW_DOUGHTY,20132014,0
OSCAR_MOLLER,20102011,0
NATHAN_OYSTRICK,20102011,0
FABIAN_BRUNNSTROM,20112012,0
STEVE_MACINTYRE,20102011,0
NIKITA_FILATOV,20112012,0
BRAD_STAUBITZ,20122013,0
ZACH_BOYCHUK,20132014,0
PETR_VRANA,20082009,0
TYLER_SLOAN,20102011,0
PIERRE-LUC_LETOURNEAU-LEBLOND,20112012,0
ANDREAS_NODL,20122013,0
BEN_BISHOP,20132014,0
JASON_GARRISON,20132014,0
BRETT_SKINNER,20082009,0
DWIGHT_HELMINEN,20092010,0
JAMIE_MCGINN,20132014,0
MATT_HALISCHUK,20132014,0
MITCHELL_FRITZ,20082009,0
JANNE_PESONEN,20082009,0
PATRICK_DWYER,20132014,0
PATRICK_DAVIS,20092010,0
CAM_PADDOCK,20082009,0
BRETT_FESTERLING,20112012,0
JOHN_CURRY,20092010,0
PETER_MANNINO,20112012,0
JON_KALINSKI,20092010,0
CORY_SCHNEIDER,20132014,0
KARL_ALZNER,20132014,0
TIM_SESTITO,20132014,0
ANDRE_DEVEAUX,20112012,0
ALEXANDRE_BOLDUC,20122013,0
JOEY_CRABB,20122013,0
ZACK_SMITH,20132014,0
RILEY_ARMSTRONG,20082009,0
RADEK_SMOLENAK,20082009,0
PAUL_SZCZECHURA,20112012,0
KENNDAL_MCARDLE,20112012,0
JUSTIN_PETERS,20132014,0
CHRIS_STEWART,20132014,0
SEAN_COLLINS,20132014,0
BRETT_CARSON,20122013,0
WARREN_PETERS,20112012,0
COREY_POTTER,20132014,0
JAIME_SIFERS,20092010,0
MICHAL_REPIK,20112012,0
BEN_LOVEJOY,20132014,0
JOE_CALLAHAN,20102011,0
TIM_WALLACE,20122013,0
OSKAR_OSALA,20082009,0
TOM_WANDELL,20122013,0
BRYAN_RODNEY,20112012,0
SEMYON_VARLAMOV,20132014,0
PHILIPPE_DUPUIS,20112012,0
MARTINS_KARSUMS,20082009,0
BEN_MAXWELL,20112012,0
JONAS_JUNLAND,20092010,0
TYSON_STRACHAN,20132014,0
CHRIS_BUTLER,20132014,0
TREVOR_LEWIS,20132014,0
JUSTIN_POGGE,20082009,0
ANDREW_GORDON,20122013,0
BRETT_SUTTER,20132014,0
DUSTIN_JEFFREY,20132014,0
TIM_KENNEDY,20132014,0
TREVOR_SMITH,20132014,0
JOSH_TORDJMAN,20082009,0
MAX_PACIORETTY,20132014,0
BRENDAN_MIKKELSON,20122013,0
TY_WISHART,20102011,0
JOHN_SCOTT,20132014,0
MAKSIM_MAYOROV,20112012,0
DEREK_JOSLIN,20122013,0
YANNICK_WEBER,20132014,0
MIKE_SANTORELLI,20132014,0
MIKAEL_BACKLUND,20132014,0
MATT_BELESKEY,20132014,0
BYRON_BITZ,20112012,0
KEVIN_QUICK,20082009,0
ALEXANDER_SULZER,20132014,0
TROY_BODIE,20132014,0
CHRIS_DURNO,20092010,0
KURTIS_MCLEAN,20082009,0
PETER_REGIN,20132014,0
KEVIN_WESTGARTH,20132014,0
PETER_OLVECKY,20082009,0
VILLE_LEINO,20132014,0
MICHAL_NEUVIRTH,20132014,0
MIKE_MCKENNA,20132014,0
ARTEM_ANISIMOV,20132014,0
LUCA_CAPUTI,20102011,0
DAVIS_DREWISKE,20122013,0
DAVID_SCHLEMKO,20132014,0
JAKUB_PETRUZALEK,20082009,0
JAY_BEAGLE,20132014,0
RYAN_VESCE,20092010,0
STAFFAN_KRONWALL,20092010,0
RAYMOND_SAWADA,20102011,0
BRIAN_SALCIDO,20082009,0
JHONAS_ENROTH,20132014,0
TIM_STAPLETON,20112012,0
DAVID_VAN DER GULIK,20122013,0
CAL_O'REILLY,20112012,0
JESSE_JOENSUU,20132014,0
GRANT_LEWIS,20082009,0
BRANDON_SEGAL,20112012,0
JOEL_RECHLICZ,20092010,0
PHIL_ORESKOVIC,20082009,0
MATT_HENDRICKS,20132014,0
SPENCER_MACHACEK,20112012,0
DEREK_PELTIER,20092010,0
MICHAEL_VERNACE,20102011,0
T.J._GALIARDI,20132014,0
MICHAEL_SAUER,20112012,0
WES_O'NEILL,20092010,0
RAY_MACIAS,20102011,0
CHRISTIAN_HANSON,20092010,0
JOHN_NEGRIN,20082009,0
MATT_PELECH,20132014,0
MATT_CLIMIE,20102011,0
AARON_MACKENZIE,20082009,0
IVAN_VISHNEVSKIY,20092010,0
GEOFF_KINRADE,20082009,0
PER_LEDIN,20082009,0
TAYLOR_CHORNEY,20112012,0
JAMIE_FRITSCH,20082009,0
JONAS_GUSTAVSSON,20132014,0
JAY_ROSEHILL,20132014,0
VIKTOR_STALBERG,20132014,0
JASON_DEMERS,20132014,0
BENN_FERRIERO,20122013,0
RYAN_O'REILLY,20132014,0
SERGEI_SHIROKOV,20102011,0
JOHAN_BACKLUND,20092010,0
MIKA_PYORALA,20092010,0
JAMES_VAN RIEMSDYK,20132014,0
MATT_GILROY,20132014,0
DMITRY_KULIKOV,20132014,0
TYLER_MYERS,20132014,0
JOHN_TAVARES,20132014,0
ERIK_KARLSSON,20132014,0
VICTOR_HEDMAN,20132014,0
JAMES_WRIGHT,20132014,0
TEEMU_LAAKSO,20112012,0
FRAZER_MCLAREN,20132014,0
ALEC_MARTINEZ,20132014,0
ILKKA_PIKKARAINEN,20092010,0
ALEXANDER_SALAK,20092010,0
GUILLAUME_DESBIENS,20112012,0
STEVEN_ZALEWSKI,20112012,0
TYLER_BOZAK,20132014,0
RYAN_WILSON,20132014,0
AARON_GAGNON,20122013,0
BRADEN_HOLTBY,20132014,0
FRANCIS_WATHIER,20102011,0
SCOTT_PARSE,20112012,0
ANTON_KHUDOBIN,20132014,0
MARIO_BLIZNAK,20102011,0
DAVID_LALIBERTE,20092010,0
VICTOR_ORESKOVICH,20112012,0
ANDREAS_THURESSON,20102011,0
MATHIEU_CARLE,20092010,0
MATHIEU_PERREAULT,20132014,0
TOM_PYATT,20132014,0
RYAN_WHITE,20132014,0
LARS_ELLER,20132014,0
SHAUN_HESHKA,20092010,0
DERYK_ENGELLAND,20132014,0
RYAN_O'MARRA,20112012,0
OSKARS_BARTULIS,20102011,0
CARL_GUNNARSSON,20132014,0
TYLER_ENNIS,20132014,0
MARK_LETESTU,20132014,0
DEAN_ARSENE,20092010,0
DANNY_IRMEN,20092010,0
TYLER_ECKFORD,20102011,0
JOHN_CARLSON,20132014,0
MATTHEW_CORRENTE,20102011,0
DEVAN_DUBNYK,20132014,0
JAMES_WYMAN,20122013,0
RYAN_KELLER,20092010,0
DAVID_DESHARNAIS,20132014,0
ANDREI_LOKTIONOV,20132014,0
BRAYDEN_SCHENN,20132014,0
BOBBY_SANGUINETTI,20122013,0
COLIN_MCDONALD,20132014,0
VLADIMIR_ZHARKOV,20112012,0
MIKE_DUCO,20112012,0
JAKUB_KINDL,20132014,0
DAN_SEXTON,20102011,0
ILKKA_HEIKKINEN,20092010,0
CHAD_JOHNSON,20132014,0
JUSTIN_MERCIER,20092010,0
RYAN_STOA,20102011,0
NICK_SPALING,20132014,0
KYLE_WILSON,20112012,0
COREY_ELKINS,20092010,0
CLAYTON_STONER,20132014,0
MAXIME_FORTUNUS,20092010,0
ADAM_MCQUAID,20132014,0
BRANDON_YIP,20132014,0
MATT_ZABA,20092010,0
JEROME_SAMSON,20112012,0
EVAN_OBERG,20112012,0
JOHN_MCCARTHY,20132014,0
KASPARS_DAUGAVINS,20122013,0
KEATON_ELLERBY,20132014,0
DUSTIN_TOKARSKI,20112012,0
DRAYSON_BOWMAN,20132014,0
ALEXANDER_PECHURSKI,20092010,0
NICK_PALMIERI,20112012,0
DUSTIN_KOHN,20092010,0
NICK_JOHNSON,20122013,0
ALEX_PLANTE,20112012,0
BROCK_TROTTER,20092010,0
MATT_MARTIN,20132014,0
RICH_CLUNE,20132014,0
CODY_ALMOND,20112012,0
ARTURS_KULDA,20112012,0
DEREK_SMITH,20132014,0
GRANT_CLITSOME,20132014,0
MARC-ANDRE_CLICHE,20132014,0
JOHAN_MOTIN,20092010,0
TIMO_PIELMEIER,20102011,0
DYLAN_REESE,20122013,0
JEFFREY_PENNER,20092010,0
JAMIE_MCBAIN,20132014,0
JEREMY_DUCHESNE,20092010,0
JUSTIN_FALK,20132014,0
CASEY_WELLMAN,20112012,0
MARK_FLOOD,20112012,0
NICK_BONINO,20132014,0
CARTER_HUTTON,20132014,0
TOMAS_KANA,20092010,0
BOBBY_BUTLER,20122013,0
CHARLES_LINGLET,20092010,0
ANDREW_BODNARCHUK,20092010,0
CHAD_KOLARIK,20102011,0
NATE_PROSSER,20132014,0
EVGENY_DADONOV,20112012,0
JARED_COWEN,20132014,0
PHILIP_LARSEN,20132014,0
MAXIM_NOREAU,20102011,0
MICHEAL_HALEY,20122013,0
ZACH_HAMILL,20112012,0
ERIC_TANGRADI,20132014,0
BRAD_THIESSEN,20112012,0
ZAC_DALPE,20132014,0
JEFF_SKINNER,20132014,0
MARK_OLVER,20122013,0
T.J._BRODIE,20132014,0
TAYLOR_HALL,20132014,0
HENRIK_KARLSSON,20112012,0
MAGNUS_PAAJARVI,20132014,0
TOMMY_WINGELS,20132014,0
MATT_TAORMINA,20132014,0
ALEXANDER_URBOM,20132014,0
ALEXANDER_BURMISTROV,20122013,0
MARCUS_JOHANSSON,20132014,0
OLIVER_EKMAN-LARSSON,20132014,0
DEREK_STEPAN,20132014,0
NINO_NIEDERREITER,20132014,0
DANA_TYRELL,20122013,0
ANDERS_LINDBACK,20132014,0
BRANDON_PIRRI,20132014,0
KYLE_CLIFFORD,20132014,0
JAKE_MUZZIN,20132014,0
JORDAN_CARON,20132014,0
RYAN_REAVES,20132014,0
MARK_DEKANICH,20102011,0
JACOB_JOSEFSON,20132014,0
ROBIN_LEHNER,20132014,0
JONAS_HOLOS,20102011,0
BRIAN_FAHEY,20102011,0
MIKE_MOORE,20102011,0
NICK_HOLDEN,20132014,0
OLIVIER_MAGNAN,20102011,0
ALEXANDER_VASYUNOV,20102011,0
EVAN_BROPHEY,20112012,0
LUKE_ADAM,20132014,0
EVGENY_GRACHEV,20112012,0
BEN_SMITH,20132014,0
LINUS_KLASEN,20102011,0
BRAD_MILLS,20132014,0
JON_MATSUMOTO,20102011,0
ERIC_WELLWOOD,20112012,0
KYLE_PALMIERI,20132014,0
KEVIN_SHATTENKIRK,20132014,0
JEFF_FRAZEE,20122013,0
STEPHEN_GIONTA,20132014,0
MATT_KASSIAN,20132014,0
IAN_COLE,20132014,0
NIKITA_NIKITIN,20132014,0
KORBINIAN_HOLZER,20122013,0
JEREMY_MORIN,20132014,0
COLBY_COHEN,20102011,0
MATTIAS_TEDENBY,20132014,0
NICK_DRAZENOVIC,20122013,0
JOHAN_HARJU,20102011,0
MARCO_SCANDELLA,20132014,0
KEITH_AULIE,20132014,0
DWIGHT_KING,20132014,0
BRANDON_MCMILLAN,20122013,0
TRAVIS_HAMONIC,20132014,0
JUSTIN_BRAUN,20132014,0
JAMIE_ARNIEL,20102011,0
JARED_SPURGEON,20132014,0
RICHARD_BACHMAN,20132014,0
ROB_KLINKHAMMER,20132014,0
JONAS_ANDERSSON,20102011,0
STEVEN_KAMPFER,20112012,0
LINUS_OMARK,20132014,0
RHETT_RAKHSHANI,20112012,0
ADAM_CRACKNELL,20132014,0
DALE_WEISE,20132014,0
NATHAN_LAWSON,20102011,0
AARON_VOLPATTI,20132014,0
CEDRICK_DESJARDINS,20122013,0
MATS_ZUCCARELLO,20132014,0
JAN_MURSAK,20112012,0
PATRICE_CORMIER,20122013,0
CHRIS_MUELLER,20122013,0
JEFF_PETRY,20132014,0
BRANDON_MASHINTER,20132014,0
BRETT_MACLEAN,20112012,0
TOMAS_TATAR,20132014,0
JIM_O'BRIEN,20122013,0
ANDREW_DESJARDINS,20132014,0
KEVIN_POULIN,20132014,0
MATT_CALVERT,20132014,0
MATT_BARTKOWSKI,20132014,0
PHILIP_MCRAE,20102011,0
MATT_HACKETT,20122013,0
THOMAS_MCCOLLUM,20102011,0
CHRISTOPHER_TANEV,20132014,0
CHRIS_SUMMERS,20122013,0
ANDREAS_ENGQVIST,20112012,0
CORY_EMMERTON,20132014,0
JACOB_MARKSTROM,20132014,0
PAUL_BYRON,20132014,0
TRAVIS_MORIN,20132014,0
LEE_SWEATT,20102011,0
ALEX_STALOCK,20132014,0
SCOTT_TIMMINS,20122013,0
COLIN_GREENING,20132014,0
CODY_HODGSON,20132014,0
MIKKO_KOSKINEN,20102011,0
COLTON_SCEVIOUR,20122013,0
JOHN_MOORE,20132014,0
LANCE_BOUMA,20132014,0
TOMAS_VINCOUR,20122013,0
JOE_VITALE,20132014,0
CAMERON_GAUNCE,20102011,0
BRENDON_NASH,20102011,0
ERIK_CONDRA,20132014,0
YANN_SAUVE,20102011,0
ANDRE_BENOIT,20132014,0
BEN_SCRIVENS,20132014,0
BRIAN_STRAIT,20132014,0
JONATHON_BLUM,20122013,0
MARK_KATIC,20102011,0
ROMAN_WICK,20102011,0
BLAKE_GEOFFRION,20112012,0
ERIK_GUSTAFSSON,20132014,0
HUGH_JESSIMAN,20102011,0
CAM_TALBOT,20132014,0
JUSTIN_DIBENEDETTO,20102011,0
BEN_HOLMSTROM,20112012,0
PAUL_POSTMA,20132014,0
AARON_PALUSHAJ,20122013,0
TEEMU_HARTIKAINEN,20122013,0
CHRIS_VANDEVELDE,20122013,0
PATRICK_WIERCIOCH,20132014,0
MARCUS_KRUGER,20132014,0
GREG_NEMISZ,20112012,0
TOMAS_KUBALIK,20112012,0
STEPHANE_DA COSTA,20132014,0
CARSON_MCMILLAN,20112012,0
ANDREY_ZUBAREV,20102011,0
JAMIE_DOORNBOSCH,20102011,0
DREW_BAGNALL,20102011,0
JOE_COLBORNE,20132014,0
MATT_FRATTIN,20132014,0
ADAM_HENRIQUE,20132014,0
CARL_KLINGBERG,20112012,0
ZAC_RINALDO,20132014,0
SEAN_COUTURIER,20132014,0
MATT_READ,20132014,0
RAPHAEL_DIAZ,20132014,0
JAKE_GARDINER,20132014,0
BRETT_CONNOLLY,20132014,0
JUSTIN_FAULK,20132014,0
MIKA_ZIBANEJAD,20132014,0
RYAN_JOHANSEN,20132014,0
DAVID_SAVARD,20132014,0
CRAIG_SMITH,20132014,0
MAXIME_MACENAUER,20112012,0
DEVANTE_SMITH-PELLY,20132014,0
BRANDON_SAAD,20132014,0
TIM_ERIXON,20122013,0
ADAM_LARSSON,20132014,0
BRETT_BULMER,20112012,0
ROMAN_HORAK,20122013,0
ALEXEI_EMELIN,20132014,0
MARK_SCHEIFELE,20132014,0
ANTON_LANDER,20132014,0
RYAN_NUGENT-HOPKINS,20132014,0
DAVID_RUNDBLAD,20132014,0
MATTIAS_EKHOLM,20132014,0
LENNART_PETRELL,20122013,0
KEITH_KINKAID,20122013,0
HARRY_ZOLNIERCZYK,20122013,0
SLAVA_VOYNOV,20132014,0
BRACKEN_KEARNS,20122013,0
ALLEN_YORK,20112012,0
ANDY_MIELE,20132014,0
PATRICK_MAROON,20132014,0
CODY_EAKIN,20132014,0
GUSTAV_NYQUIST,20132014,0
COLTEN_TEUBERT,20112012,0
COREY_TROPP,20132014,0
PETER_HOLLAND,20132014,0
ROBERT_BORTUZZO,20132014,0
EDDIE_LACK,20132014,0
KRIS_FREDHEIM,20112012,0
BRENDAN_SMITH,20132014,0
ANDERS_NILSSON,20132014,0
MARC-ANDRE_BOURDON,20112012,0
KEVIN_MARSHALL,20112012,0
DAVID_ULLSTROM,20122013,0
DMITRY_ORLOV,20132014,0
T.J._BRENNAN,20122013,0
CARL_HAGELIN,20132014,0
ZACK_KASSIAN,20132014,0
STEFAN_ELLIOTT,20122013,0
BRAYDEN_MCNABB,20132014,0
ROMAN_JOSI,20132014,0
DAVID_MCINTYRE,20112012,0
CADE_FAIRCHILD,20112012,0
LOUIS_LEBLANC,20132014,0
SIMON_DESPRES,20132014,0
JOE_FINLEY,20122013,0
LELAND_IRVING,20122013,0
MIKE_MURPHY,20112012,0
BILL_SWEATT,20122013,0
BRAD_MALONE,20132014,0
CALVIN_DE HAAN,20132014,0
CARL_SNEEP,20112012,0
JAROD_PALMER,20112012,0
GREG_RALLO,20122013,0
STU_BICKEL,20122013,0
MARCUS_FOLIGNO,20132014,0
RILEY_NASH,20132014,0
MIKE_HOFFMAN,20132014,0
RYAN_ELLIS,20132014,0
JOAKIM_ANDERSSON,20132014,0
GABRIEL_BOURQUE,20132014,0
JIMMY_HAYES,20132014,0
JORDIE_BENN,20132014,0
DYLAN_OLSEN,20132014,0
ANDREW_SHAW,20132014,0
RYAN_RUSSELL,20112012,0
PIERRE-CEDRIC_LABRIE,20132014,0
IIRO_TARKKI,20112012,0
BRIAN_FOSTER,20112012,0
TOMAS_KUNDRATEK,20122013,0
MARK_BOROWIECKI,20132014,0
CHAD_RAU,20112012,0
MIKE_ANGELIDIS,20122013,0
MATT_FRASER,20132014,0
PHILIPPE_CORNET,20112012,0
AARON_NESS,20132014,0
TYSON_BARRIE,20132014,0
JORDAN_NOLAN,20132014,0
COLBY_ROBAK,20122013,0
MICHAEL_STONE,20132014,0
JOSH_HENNESSY,20112012,0
RYAN_GARBUTT,20132014,0
MATT_WATKINS,20112012,0
CARTER_CAMPER,20112012,0
CASEY_CIZIKAS,20132014,0
BRANDON_BOLLIG,20132014,0
LANE_MACDERMID,20132014,0
CARTER_ASHTON,20132014,0
BRANDON_MANNING,20122013,0
SVEN_BAERTSCHI,20132014,0
JADEN_SCHWARTZ,20132014,0
TRAVIS_TURNBULL,20112012,0
RYAN_HAMILTON,20132014,0
JUSSI_RYNNAS,20122013,0
REILLY_SMITH,20132014,0
JASON_ZUCKER,20132014,0
DALTON_PROUT,20132014,0
J.T._BROWN,20132014,0
CODY_GOLOUBEF,20122013,0
MAT_CLARK,20112012,0
TOREY_KRUG,20132014,0
MATT_DONOVAN,20132014,0
GABRIEL_DUMONT,20122013,0
AKIM_ALIU,20122013,0
JEREMY_WELSH,20132014,0
CHAY_GENOWAY,20112012,0
BRENDEN_DILLON,20132014,0
CHRIS_KREIDER,20132014,0
MARK_STONE,20122013,0
JAKOB_SILFVERBERG,20132014,0
JAKE_ALLEN,20122013,0
SCOTT_LAUGHTON,20122013,0
DOUGIE_HAMILTON,20132014,0
ALEX_GALCHENYUK,20132014,0
LEO_KOMAROV,20122013,0
MICHAEL_KOSTKA,20132014,0
STEFAN_MATTEAU,20122013,0
CORY_CONACHER,20132014,0
MICHAEL_CARUSO,20122013,0
JONATHAN_HUBERDEAU,20132014,0
DAMIEN_BRUNNER,20132014,0
VLADIMIR_TARASENKO,20132014,0
CRISTOPHER_NILSTORP,20122013,0
PATRICK_BORDELEAU,20132014,0
MIKAEL_GRANLUND,20132014,0
FREDERIK_ANDERSEN,20132014,0
RICKARD_RAKELL,20132014,0
MIKHAIL_GRIGORENKO,20132014,0
MATT_IRWIN,20132014,0
JUSTIN_SCHULTZ,20132014,0
NAIL_YAKUPOV,20132014,0
BRIAN_LASHOFF,20132014,0
VIKTOR_FASTH,20132014,0
BRENDAN_GALLAGHER,20132014,0
DREW_SHORE,20132014,0
TYE_MCGINN,20132014,0
JORDAN_SCHROEDER,20122013,0
JONAS_BRODIN,20132014,0
QUINTON_HOWDEN,20122013,0
ROMAN_CERVENKA,20122013,0
THOMAS_HICKEY,20132014,0
MATT_ANDERSON,20122013,0
EMERSON_ETEM,20132014,0
MICHAEL_SGARBOSSA,20122013,0
ZACH_REDMOND,20122013,0
JAMIE_OLEKSIAK,20132014,0
ANTOINE_ROUSSEL,20132014,0
SAMI_VATANEN,20132014,0
JONATHAN_AUDY-MARCHESSAULT,20122013,0
CHARLIE_COYLE,20132014,0
J.T._MILLER,20132014,0
PETR_MRAZEK,20132014,0
RYAN_SPOONER,20132014,0
MARK_ARCOBELLO,20132014,0
RADKO_GUDAS,20132014,0
ALEX_KILLORN,20132014,0
RICHARD_PANIK,20132014,0
CARL_SODERBERG,20132014,0
BEN_STREET,20132014,0
ANTHONY_PELUSO,20132014,0
DARCY_KUEMPER,20132014,0
MICHAL_JORDAN,20122013,0
BEAU_BENNETT,20132014,0
DAVE_DZIURZYNSKI,20122013,0
DEREK_GRANT,20132014,0
ERIC_GRYBA,20132014,0
JOHAN_LARSSON,20132014,0
RYAN_MURPHY,20132014,0
PHILIPP_GRUBAUER,20132014,0
BRIAN_FLYNN,20132014,0
ONDREJ_PALAT,20132014,0
STEVE_OLEKSY,20132014,0
JONATHAN_RHEAULT,20122013,0
VICTOR_BARTLEY,20132014,0
CHRIS_TERRY,20132014,0
GREG_PATERYN,20122013,0
CAMERON_SCHILLING,20122013,0
TYLER_JOHNSON,20132014,0
STEVEN_PINIZZOTTO,20122013,0
HARRI_PESONEN,20122013,0
JARRED_TINORDI,20132014,0
TYLER_TOFFOLI,20132014,0
MARK_PYSYK,20132014,0
ERIC_SELLECK,20122013,0
TAYLOR_BECK,20132014,0
BRETT_BELLEMORE,20132014,0
JEFF_ZATKOFF,20132014,0
ANDREJ_SUSTR,20132014,0
OLIVER_LAURIDSEN,20122013,0
NATHAN_BEAULIEU,20132014,0
NICKLAS_JENSEN,20122013,0
MATT_TENNYSON,20122013,0
ANDERS_LEE,20122013,0
ALEX_CHIASSON,20132014,0
DANNY_DEKEYSER,20132014,0
NICK_BJUGSTAD,20132014,0
MAXWELL_REINHART,20122013,0
AUSTIN_WATSON,20122013,0
MARK_BARBERIO,20132014,0
DANIEL_BANG,20122013,0
SAMI_AITTOKALLIO,20122013,0
JEAN-GABRIEL_PAGEAU,20132014,0
NICOLAS_BLANCHARD,20122013,0
CHAD_RUHWEDEL,20122013,0
FILIP_FORSBERG,20132014,0
BEN_HANOWSKI,20122013,0
DMITRIJ_JASKIN,20122013,0
ALEX_PETROVIC,20122013,0
KEVIN_HENDERSON,20122013,0
MARK_CUNDARI,20122013,0
FRANK_CORRADO,20122013,0
DREW_LEBLANC,20122013,0
JARED_STAAL,20122013,0
ERIC_GELINAS,20132014,0
JOONAS_RASK,20122013,0
JASON_AKESON,20122013,0
SHAWN_LALONDE,20122013,0
RYAN_STANTON,20132014,0
BROCK_NELSON,20132014,0
