player,season,beta,prob,ppm,pm,fp,beta.po,prob.po,ppm.po,pm.po,fp.po,beta.avg,prob.avg,ppm.avg,pm.avg,fp.avg
TOMAS_KABERLE,20122013,0.06,0.52,0.38,4,0.67,0,0.5,0,0,0,0.06,0.52,0.37,4,0.67
STEVE_MASON,20122013,0.01,0.5,0.38,2,0.51,0,0.5,0,0,0,0,0.5,0.15,2,0.51
ADAM_MCQUAID,20132014,0.04,0.51,0.38,11,0.76,0,0.5,0,0,0,0.02,0.51,0.24,11,0.76
JOHN_LECLAIR,20062007,0.05,0.51,0.37,0,0.5,0,0.5,0,0,0,0.03,0.51,0.22,0,0.5
JOEL_WARD,20062007,0.19,0.55,0.37,0,0.5,0,0.5,0,0,0,0.18,0.54,0.35,0,0.5
RANDY_JONES,20082009,0.01,0.5,0.37,1,0.51,0.01,0.5,0.03,1,0.57,0,0.5,0,2,0.51
MATT_STAJAN,20112012,0.01,0.5,0.37,-4,0.46,0,0.5,0,0,0,0.01,0.5,0.35,-4,0.46
PIERRE_TURGEON,20032004,0.01,0.5,0.36,30,0.71,0.01,0.5,0.05,1,0.56,0,0.5,0,31,0.7
DAYMOND_LANGKOW,20102011,0.18,0.55,0.36,2,0.75,0,0.5,0,0,0,0.17,0.54,0.35,2,0.75
BRENT_BURNS,20052006,0.01,0.5,0.35,-3,0.48,0,0.5,0,0,0,0.01,0.5,0.2,-3,0.48
KYLE_QUINCEY,20082009,0,0.5,0.35,24,0.58,0,0.5,0,0,0,0,0.5,0,24,0.58
JAMIE_MCBAIN,20112012,0,0.5,0.35,8,0.53,0,0.5,0,0,0,0,0.5,0,8,0.53
MARK_GIORDANO,20052006,0.14,0.53,0.34,3,0.8,0,0.5,0,0,0,0.13,0.53,0.32,3,0.8
RANDY_JONES,20092010,0.01,0.5,0.34,8,0.55,0.01,0.5,0.02,-1,0.4,0,0.5,0,7,0.54
JAMIE_MCBAIN,20102011,0,0.5,0.34,6,0.52,0,0.5,0,0,0,0,0.5,0,6,0.52
MATS_ZUCCARELLO,20102011,0.01,0.5,0.34,15,0.65,0,0.5,0,0,0,0.02,0.5,0.5,15,0.65
KYLE_QUINCEY,20112012,0,0.5,0.34,-2,0.49,0,0.5,0.01,0,0.5,0,0.5,0,-2,0.49
JOE_CORVO,20122013,0.01,0.5,0.34,5,0.53,0,0.5,0,0,0,0.02,0.51,0.81,5,0.53
TRENT_HUNTER,20102011,0.04,0.51,0.33,-1,0.47,0,0.5,0,0,0,0.04,0.51,0.27,-1,0.47
ROB_KLINKHAMMER,20122013,0.04,0.51,0.33,7,0.71,0,0.5,0,0,0,0,0.5,0,7,0.71
TOMAS_TATAR,20102011,0.11,0.53,0.32,0,0.5,0,0.5,0,0,0,0.07,0.52,0.22,0,0.5
MATT_STAJAN,20132014,0.01,0.5,0.32,-19,0.31,0,0.5,0,0,0,0.01,0.5,0.31,-19,0.31
BRENT_BURNS,20132014,0.01,0.5,0.32,23,0.66,0.01,0.5,0.04,-1,0.44,0.01,0.5,0.21,22,0.64
NOLAN_BAUMGARTNER,20022003,0.12,0.53,0.31,5,1,0.12,0.53,0.12,0,0.5,0.1,0.52,0.33,5,0.86
MIKE_GREEN,20032004,0.06,0.52,0.31,4,0.7,0,0.5,0,0,0,0.06,0.52,0.31,4,0.7
BRYAN_BICKELL,20092010,0.06,0.52,0.31,4,0.7,0.06,0.52,0.16,3,0.8,0.05,0.51,0.37,7,0.73
BRADEN_HOLTBY,20102011,0.01,0.5,0.31,11,0.6,0,0.5,0,0,0,0.05,0.51,1.27,11,0.6
DEREK_MACKENZIE,20032004,0.2,0.55,0.3,1,0.67,0,0.5,0,0,0,0.18,0.54,0.27,1,0.67
ANDREW_RAYCROFT,20062007,0,0.5,0.3,10,0.51,0,0.5,0,0,0,0,0.5,0,10,0.51
ALEX_GOLIGOSKI,20072008,0.2,0.55,0.3,1,0.67,0,0.5,0,0,0,0.19,0.55,0.29,1,0.67
GRANT_CLITSOME,20092010,0.03,0.51,0.3,1,0.52,0,0.5,0,0,0,0.02,0.51,0.25,1,0.52
JIMMY_HOWARD,20102011,0,0.5,0.3,19,0.53,0,0.5,0.05,8,0.56,0.03,0.51,6.14,27,0.53
MIKAEL_SAMUELSSON,20122013,0.12,0.53,0.3,-3,0.2,0.12,0.53,0.36,0,0.5,0.12,0.53,0.65,-3,0.36
KARI_LEHTONEN,20032004,0.04,0.51,0.28,5,0.69,0,0.5,0,0,0,0.04,0.51,0.28,5,0.69
ANTOINE_VERMETTE,20092010,0,0.5,0.28,-1,0.5,0,0.5,0,0,0,0,0.5,0,-1,0.5
TRAVIS_ZAJAC,20112012,0.03,0.51,0.28,-3,0.43,0.03,0.51,0.66,-3,0.47,0.04,0.51,1.51,-6,0.46
RAFFI_TORRES,20022003,0.08,0.52,0.27,-1,0.43,0,0.5,0,0,0,0.07,0.52,0.25,-1,0.43
ANDY_HILBERT,20022003,0.05,0.51,0.27,1,0.55,0,0.5,0,0,0,0.04,0.51,0.21,1,0.55
JOE_CORVO,20032004,0.01,0.5,0.27,-1,0.49,0,0.5,0,0,0,0.02,0.51,0.64,-1,0.49
JIRI_HUDLER,20052006,0.18,0.55,0.27,1,0.67,0,0.5,0,0,0,0.17,0.54,0.26,1,0.67
ADAM_MCQUAID,20092010,0.04,0.51,0.27,-5,0.33,0.04,0.51,0.11,-4,0.17,0.02,0.51,0.24,-9,0.29
JASON_SPEZZA,20122013,0.08,0.52,0.27,5,0.86,0.08,0.52,0.16,-2,0.25,0.07,0.52,0.38,3,0.64
JARRET_STOLL,20022003,0.11,0.53,0.26,-3,0.2,0,0.5,0,0,0,0.09,0.52,0.23,-3,0.2
MATT_CARLE,20052006,0.06,0.51,0.26,3,0.67,0.06,0.51,0.2,3,0.71,0.06,0.51,0.45,6,0.69
JIMMY_HOWARD,20092010,0,0.5,0.26,37,0.56,0,0.5,0.06,10,0.57,0.03,0.51,5.69,47,0.56
KYLE_QUINCEY,20132014,0,0.5,0.25,-21,0.4,0,0.5,0.02,-5,0.14,0,0.5,0,-26,0.39
MARCUS_NILSON,20072008,0.02,0.51,0.24,-4,0.42,0,0.5,0,0,0,0.01,0.5,0.11,-4,0.42
RANDY_JONES,20112012,0.01,0.5,0.24,-2,0.48,0,0.5,0,0,0,0,0.5,0,-2,0.48
DRAKE_BEREHOWSKY,20022003,0.06,0.51,0.23,2,0.62,0,0.5,0,0,0,0.03,0.51,0.1,2,0.62
AARON_JOHNSON,20122013,0.05,0.51,0.23,-1,0.44,0,0.5,0,0,0,0.05,0.51,0.21,-1,0.44
RYAN_GARBUTT,20122013,0.01,0.5,0.23,-2,0.47,0,0.5,0,0,0,0,0.5,0,-2,0.47
ANTOINE_VERMETTE,20102011,0,0.5,0.22,6,0.52,0,0.5,0,0,0,0,0.5,0,6,0.52
ANTOINE_VERMETTE,20112012,0,0.5,0.22,-15,0.45,0,0.5,0.04,1,0.52,0,0.5,0,-14,0.46
BRENT_BURNS,20122013,0.01,0.5,0.22,6,0.56,0.01,0.5,0.05,0,0.5,0.01,0.5,0.16,6,0.55
KRIS_DRAPER,20032004,0,0.5,0.21,14,0.58,0,0.5,0.02,1,0.57,-0.01,0.5,-0.65,15,0.58
ANTOINE_VERMETTE,20072008,0,0.5,0.21,-13,0.45,0,0.5,0.01,-8,0.1,0,0.5,0,-21,0.43
BRENDAN_SHANAHAN,20082009,0.01,0.5,0.21,-4,0.44,0.01,0.5,0.05,-1,0.44,0.01,0.5,0.19,-5,0.44
TRENT_HUNTER,20022003,0.04,0.51,0.2,7,0.89,0,0.5,0,0,0,0.04,0.51,0.16,7,0.89
DAVID_DESHARNAIS,20092010,0.1,0.52,0.2,0,0.5,0,0.5,0,0,0,0.08,0.52,0.17,0,0.5
BRADEN_HOLTBY,20112012,0.01,0.5,0.2,4,0.56,0.01,0.5,0.35,-1,0.49,0.05,0.51,2.23,3,0.52
KURTIS_FOSTER,20122013,0.01,0.5,0.2,4,0.57,0,0.5,0,0,0,0.01,0.5,0.09,4,0.57
CHRISTIAN_BACKMAN,20022003,0.13,0.53,0.19,-3,0,0,0.5,0,0,0,0.13,0.53,0.2,-3,0
ANTOINE_VERMETTE,20082009,0,0.5,0.19,-13,0.45,0,0.5,0.02,-8,0.17,0,0.5,0,-21,0.42
CLAYTON_STONER,20092010,0.04,0.51,0.19,1,0.56,0,0.5,0,0,0,0.04,0.51,0.2,1,0.56
RANDY_JONES,20052006,0.01,0.5,0.18,-4,0.45,0,0.5,0,0,0,0,0.5,0,-4,0.45
JIMMY_HOWARD,20132014,0,0.5,0.18,-4,0.49,0,0.5,0.01,-4,0.25,0.03,0.51,3.3,-8,0.48
ANDY_HILBERT,20032004,0.05,0.51,0.17,1,0.57,0.05,0.51,0.1,0,0.5,0.04,0.51,0.21,1,0.55
ANTOINE_VERMETTE,20062007,0,0.5,0.17,-9,0.46,0,0.5,0.03,-1,0.47,0,0.5,0,-10,0.46
ROB_KLINKHAMMER,20112012,0.04,0.51,0.17,-1,0.44,0,0.5,0,0,0,0,0.5,0,-1,0.44
JAMIE_MCBAIN,20122013,0,0.5,0.17,-4,0.47,0,0.5,0,0,0,0,0.5,0,-4,0.47
ANTOINE_VERMETTE,20132014,0,0.5,0.17,7,0.53,0,0.5,0,0,0,0,0.5,0,7,0.53
SCOTTIE_UPSHALL,20032004,0.11,0.53,0.16,-1,0.33,0,0.5,0,0,0,0.11,0.53,0.17,-1,0.33
MARTIN_ST. LOUIS,20052006,0.08,0.52,0.16,2,0.75,0,0.5,0,0,0,0.1,0.53,0.21,2,0.75
MARTIN_ST. LOUIS,20062007,0.08,0.52,0.16,2,0.75,0,0.5,0,0,0,0.1,0.53,0.21,2,0.75
CRAIG_CONROY,20102011,0.02,0.51,0.16,-8,0.21,0,0.5,0,0,0,0.01,0.5,0.04,-8,0.21
JIMMY_HOWARD,20122013,0,0.5,0.16,14,0.54,0,0.5,0.06,-2,0.48,0.03,0.51,3.74,12,0.52
MATS_ZUCCARELLO,20122013,0.01,0.5,0.16,13,0.76,0.01,0.5,0.13,2,0.55,0.02,0.5,0.44,15,0.67
JAMIE_MCBAIN,20132014,0,0.5,0.15,-7,0.44,0,0.5,0,0,0,0,0.5,0,-7,0.44
THOMAS_HICKEY,20132014,0,0.5,0.15,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
BRENT_BURNS,20032004,0.01,0.5,0.14,-4,0.43,0,0.5,0,0,0,0.01,0.5,0.08,-4,0.43
BRAD_BOYES,20032004,0.14,0.54,0.14,-2,0,0,0.5,0,0,0,0.14,0.53,0.14,-2,0
KURTIS_FOSTER,20082009,0.01,0.5,0.13,11,0.79,0,0.5,0,0,0,0.01,0.5,0.06,11,0.79
JEFFREY_HAMILTON,20082009,0.01,0.5,0.13,5,0.63,0,0.5,0,0,0,0,0.5,0.04,5,0.63
KYLE_QUINCEY,20122013,0,0.5,0.13,1,0.51,0,0.5,0.05,-4,0.42,0,0.5,0,-3,0.48
KYLE_WELLWOOD,20032004,0.23,0.56,0.12,-1,0,0,0.5,0,0,0,0.22,0.55,0.11,-1,0
ANTOINE_VERMETTE,20052006,0,0.5,0.12,-2,0.49,0,0.5,0.01,-4,0.25,0,0.5,0,-6,0.47
CLAUDE_GIROUX,20072008,0.12,0.53,0.12,-2,0,0,0.5,0,0,0,0.12,0.53,0.12,-2,0
JEFFREY_HAMILTON,20052006,0.01,0.5,0.11,6,0.69,0,0.5,0,0,0,0,0.5,0.03,6,0.69
MARTIN_GERBER,20102011,0.02,0.5,0.11,4,0.67,0,0.5,0,0,0,0,0.5,0,4,0.67
ADAM_HENRIQUE,20102011,0.23,0.56,0.11,1,1,0,0.5,0,0,0,0.21,0.55,0.11,1,1
ANTOINE_VERMETTE,20122013,0,0.5,0.11,-10,0.43,0,0.5,0,0,0,0,0.5,0,-10,0.43
TOMAS_HOLMSTROM,20052006,0,0.5,0.1,72,0.77,0,0.5,0.01,4,0.75,0.03,0.51,1.76,76,0.77
TOMAS_HOLMSTROM,20062007,0,0.5,0.1,53,0.71,0,0.5,0.02,14,0.79,0.03,0.51,1.87,67,0.72
DEREK_MACKENZIE,20062007,0.2,0.55,0.1,1,1,0,0.5,0,0,0,0.18,0.54,0.09,1,1
P.A._PARENTEAU,20062007,0.1,0.52,0.1,0,0.5,0,0.5,0,0,0,0.09,0.52,0.09,0,0.5
DEREK_MACKENZIE,20082009,0.2,0.55,0.1,-1,0,0,0.5,0,0,0,0.18,0.54,0.09,-1,0
ANTTI_NIEMI,20082009,0.01,0.5,0.1,-1,0.47,0,0.5,0,0,0,0.02,0.51,0.15,-1,0.47
EVGENI_NABOKOV,20092010,0,0.5,0.1,39,0.55,0,0.5,0.02,0,0.5,0,0.5,0,39,0.54
VILLE_KOISTINEN,20092010,0.03,0.51,0.1,3,0.71,0,0.5,0,0,0,0,0.5,0,3,0.71
NAZEM_KADRI,20092010,0.1,0.52,0.1,0,0.5,0,0.5,0,0,0,0.1,0.52,0.1,0,0.5
KYLE_QUINCEY,20102011,0,0.5,0.1,-8,0.41,0,0.5,0,0,0,0,0.5,0,-8,0.41
STEVE_DOWNIE,20122013,0.21,0.55,0.1,1,1,0,0.5,0,0,0,0.23,0.56,0.11,1,1
THOMAS_HICKEY,20122013,0,0.5,0.1,4,0.54,0,0.5,0,-2,0,0,0.5,0,2,0.52
ERIC_BOGUNIECKI,20022003,0,0.5,0.09,26,0.66,0,0.5,0.01,1,0.56,0,0.5,0,27,0.65
JOE_CORVO,20022003,0.01,0.5,0.09,2,0.55,0,0.5,0,0,0,0.02,0.51,0.21,2,0.55
MIKHAIL_GRABOVSKI,20062007,0.09,0.52,0.09,-2,0,0,0.5,0,0,0,0.1,0.52,0.1,-2,0
DAVID_KREJCI,20062007,0.09,0.52,0.09,-2,0,0,0.5,0,0,0,0.11,0.53,0.11,-2,0
BRYAN_BICKELL,20062007,0.06,0.52,0.09,1,0.67,0,0.5,0,0,0,0.05,0.51,0.07,1,0.67
EVGENI_NABOKOV,20072008,0,0.5,0.09,31,0.54,0,0.5,0.02,-2,0.48,0,0.5,0,29,0.53
TOMAS_HOLMSTROM,20072008,0,0.5,0.09,49,0.72,0,0.5,0.02,16,0.79,0.03,0.51,1.75,65,0.73
EVGENI_NABOKOV,20082009,0,0.5,0.09,33,0.55,0,0.5,0.01,-7,0.37,0,0.5,0,26,0.54
JAMIE_MCBAIN,20092010,0,0.5,0.09,9,0.62,0,0.5,0,0,0,0,0.5,0,9,0.62
RYAN_GARBUTT,20112012,0.01,0.5,0.09,-2,0.42,0,0.5,0,0,0,0,0.5,0,-2,0.42
JOE_CORVO,20132014,0.01,0.5,0.09,6,0.65,0,0.5,0,0,0,0.02,0.51,0.21,6,0.65
MARTIN_ST. LOUIS,20022003,0.08,0.52,0.08,2,1,0,0.5,0,0,0,0.1,0.53,0.1,2,1
TOMAS_HOLMSTROM,20092010,0,0.5,0.08,36,0.68,0,0.5,0.02,6,0.64,0.03,0.51,1.56,42,0.67
TOMAS_HOLMSTROM,20102011,0,0.5,0.08,32,0.65,0,0.5,0.02,12,0.8,0.03,0.51,1.61,44,0.67
RAFFI_TORRES,20132014,0.08,0.52,0.08,2,1,0.08,0.52,0.16,2,0.75,0.07,0.52,0.21,4,0.83
TOMAS_HOLMSTROM,20082009,0,0.5,0.07,53,0.78,0,0.5,0.02,7,0.62,0.03,0.51,1.56,60,0.74
ANDREW_MACDONALD,20082009,0.07,0.52,0.07,2,1,0,0.5,0,0,0,0.06,0.52,0.06,2,1
P.K._SUBBAN,20092010,0.07,0.52,0.07,2,1,0.07,0.52,1.23,4,0.56,0.08,0.52,1.49,6,0.58
ERIK_GUSTAFSSON,20102011,0.14,0.53,0.07,-1,0,0,0.5,0,0,0,0.12,0.53,0.06,-1,0
KRISTIAN_HUSELIUS,20112012,0.04,0.51,0.07,-1,0.33,0,0.5,0,0,0,0.03,0.51,0.05,-1,0.33
MATS_ZUCCARELLO,20112012,0.01,0.5,0.07,4,0.7,0,0.5,0,0,0,0.02,0.5,0.1,4,0.7
TOMAS_HOLMSTROM,20032004,0,0.5,0.06,32,0.72,0,0.5,0.01,3,0.67,0.03,0.51,1.02,35,0.72
ANTOINE_VERMETTE,20032004,0,0.5,0.06,-5,0.43,0,0.5,0,-1,0.33,0,0.5,0,-6,0.42
MICHEL_OUELLET,20082009,0.11,0.53,0.06,1,1,0,0.5,0,0,0,0.11,0.53,0.06,1,1
EVGENI_NABOKOV,20122013,0,0.5,0.06,15,0.53,0,0.5,0.01,-7,0.41,0,0.5,0,8,0.52
ERIC_BOGUNIECKI,20052006,0,0.5,0.05,3,0.53,0,0.5,0,0,0,0,0.5,0,3,0.53
DEREK_ARMSTRONG,20092010,0.05,0.51,0.05,-2,0,0,0.5,0,0,0,0.04,0.51,0.04,-2,0
ANDY_HILBERT,20092010,0.05,0.51,0.05,-2,0,0,0.5,0,0,0,0.04,0.51,0.04,-2,0
EVGENI_NABOKOV,20112012,0,0.5,0.05,-8,0.48,0,0.5,0,0,0,0,0.5,0,-8,0.48
TOMAS_HOLMSTROM,20112012,0,0.5,0.05,18,0.64,0,0.5,0,2,0.75,0.03,0.51,0.86,20,0.65
VESA_TOSKALA,20022003,0.02,0.5,0.04,-1,0.4,0,0.5,0,0,0,0,0.5,0,-1,0.4
MIKE_DUNHAM,20032004,0,0.5,0.04,-22,0.46,0,0.5,0,0,0,0,0.5,0,-22,0.46
MAREK_SVATOS,20032004,0.04,0.51,0.04,2,1,0.04,0.51,0.2,5,0.78,0.06,0.51,0.31,7,0.82
MIKE_DUNHAM,20022003,0,0.5,0.03,6,0.51,0,0.5,0,0,0,0,0.5,0,6,0.51
EVGENI_NABOKOV,20022003,0,0.5,0.03,-15,0.44,0,0.5,0,0,0,0,0.5,0,-15,0.44
ERIC_BOGUNIECKI,20032004,0,0.5,0.03,4,0.58,0,0.5,0,0,0,0,0.5,0,4,0.58
MIKE_WEAVER,20032004,0.05,0.51,0.03,-1,0,0,0.5,0,0,0,0.06,0.51,0.03,-1,0
EVGENI_NABOKOV,20052006,0,0.5,0.03,-15,0.44,0,0.5,0,-1,0,0,0.5,0,-16,0.43
VALTTERI_FILPPULA,20052006,0.02,0.51,0.03,1,0.67,0,0.5,0,0,0,0.03,0.51,0.05,1,0.67
EVGENI_NABOKOV,20062007,0,0.5,0.03,-12,0.44,0,0.5,0.01,-3,0.45,0,0.5,0,-15,0.44
BRYAN_BICKELL,20072008,0.06,0.52,0.03,-1,0,0,0.5,0,0,0,0.05,0.51,0.02,-1,0
BRENDAN_GALLAGHER,20132014,0,0.5,0.03,34,0.68,0,0.5,0.01,6,0.62,0,0.5,0,40,0.66
EVGENI_NABOKOV,20032004,0,0.5,0.02,0,0.5,0,0.5,0.01,5,0.59,0,0.5,0,5,0.52
MILAN_MICHALEK,20032004,0.05,0.51,0.02,1,1,0,0.5,0,0,0,0.05,0.51,0.03,1,1
MIKE_DUNHAM,20062007,0,0.5,0.02,-15,0.43,0,0.5,0,0,0,0,0.5,0,-15,0.43
TOM_PREISSING,20072008,0,0.5,0.02,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
JAKUB_KINDL,20092010,0.02,0.5,0.02,-2,0,0,0.5,0,0,0,0,0.5,0,-2,0
ROB_KLINKHAMMER,20102011,0.04,0.51,0.02,1,1,0,0.5,0,0,0,0,0.5,0,1,1
BRENDAN_GALLAGHER,20122013,0,0.5,0.02,19,0.64,0,0.5,0,-6,0.2,0,0.5,0,13,0.58
EVGENI_NABOKOV,20132014,0,0.5,0.02,-1,0.49,0,0.5,0,0,0,0,0.5,0,-1,0.49
KURTIS_FOSTER,20022003,0.01,0.5,0.01,-2,0,0,0.5,0,0,0,0.01,0.5,0.01,-2,0
MATT_STAJAN,20022003,0.01,0.5,0.01,1,1,0,0.5,0,0,0,0.01,0.5,0.01,1,1
TOM_PREISSING,20032004,0,0.5,0.01,-6,0.42,0,0.5,0,0,0.5,0,0.5,0,-6,0.42
RANDY_JONES,20032004,0.01,0.5,0.01,1,0.67,0,0.5,0,0,0,0,0.5,0,1,0.67
MIKE_DUNHAM,20052006,0,0.5,0.01,24,0.66,0,0.5,0,0,0,0,0.5,0,24,0.66
TOM_PREISSING,20052006,0,0.5,0.01,12,0.58,0,0.5,0,1,0.56,0,0.5,0,13,0.57
JIMMY_HOWARD,20052006,0,0.5,0.01,-3,0.38,0,0.5,0,0,0,0.03,0.51,0.19,-3,0.38
KYLE_QUINCEY,20062007,0,0.5,0.01,0,0.5,0,0.5,0.01,0,0.5,0,0.5,0,0,0.5
JIMMY_HOWARD,20072008,0,0.5,0.01,-3,0.36,0,0.5,0,0,0,0.03,0.51,0.16,-3,0.36
KYLE_QUINCEY,20072008,0,0.5,0.01,-4,0,0,0.5,0,0,0,0,0.5,0,-4,0
TOM_PREISSING,20082009,0,0.5,0.01,-2,0.47,0,0.5,0,0,0,0,0.5,0,-2,0.47
JIMMY_HOWARD,20082009,0,0.5,0.01,-2,0.33,0,0.5,0,0,0,0.03,0.51,0.09,-2,0.33
ANSON_CARTER,20022003,0,0.5,0,7,0.53,0,0.5,0,0,0,0,0.5,0,7,0.53
JASON_CHIMERA,20022003,0,0.5,0,3,0.53,0,0.5,0,2,1,0,0.5,0,5,0.55
MIKE_COMRIE,20022003,0,0.5,0,2,0.51,0,0.5,0,-1,0.4,0,0.5,0,1,0.5
ULF_DAHLEN,20022003,0,0.5,0,31,0.75,0,0.5,0,0,0.5,0,0.5,0,31,0.71
ROB_DIMAIO,20022003,0,0.5,0,3,0.53,0,0.5,0,1,0.53,0,0.5,0,4,0.53
JIRI_DOPITA,20022003,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0.5,0,0,0.5
SCOTT_FERGUSON,20022003,0,0.5,0,11,0.59,0,0.5,0,-1,0.4,0,0.5,0,10,0.58
JOSH_GREEN,20022003,0,0.5,0,-1,0.46,0,0.5,0,0,0,0,0.5,0,-1,0.46
BILL_GUERIN,20022003,0,0.5,0,31,0.69,0,0.5,0,-1,0,0,0.5,0.14,30,0.68
KARI_HAAKANA,20022003,0,0.5,0,1,1,0,0.5,0,0,0,0,0.5,0,1,1
DERIAN_HATCHER,20022003,0,0.5,0,22,0.57,0,0.5,0,8,0.67,0,0.5,0,30,0.58
GEORGES_LARAQUE,20022003,0,0.5,0,-3,0.46,0,0.5,0,2,0.67,0,0.5,0,-1,0.49
MANNY_MALHOTRA,20022003,0,0.5,0,-4,0.43,0,0.5,0,1,0.67,0,0.5,0,-3,0.45
TODD_MARCHANT,20022003,0,0.5,0,21,0.59,0,0.5,0,-3,0.36,0,0.5,0,18,0.57
JUSSI_MARKKANEN,20022003,0,0.5,0,2,0.51,0,0.5,0,-1,0,0,0.5,0,1,0.51
MIKE_MODANO,20022003,0,0.5,0,49,0.68,0,0.5,0,10,0.69,0,0.5,0,59,0.69
KIRK_MULLER,20022003,0,0.5,0,1,0.52,0,0.5,0,0,0.5,0,0.5,0,1,0.52
SCOTT_PELLERIN,20022003,0,0.5,0,-7,0.29,0,0.5,0,0,0,0,0.5,0,-7,0.29
TOMMY_SALO,20022003,0,0.5,0,4,0.51,0,0.5,0,-7,0.38,0,0.5,0,-3,0.5
STEVE_STAIOS,20022003,0,0.5,0,3,0.51,0,0.5,0,-4,0.3,0,0.5,0,-1,0.5
BRIAN_SWANSON,20022003,0,0.5,0,-4,0.43,0,0.5,0,0,0,0,0.5,0,-4,0.43
DARRYL_SYDOR,20022003,0,0.5,0,45,0.76,0,0.5,0,3,0.58,0,0.5,0,48,0.73
MARTY_TURCO,20022003,0,0.5,0,53,0.64,0,0.5,0,9,0.58,0,0.5,0,62,0.62
PIERRE_TURGEON,20022003,0,0.5,0,19,0.64,0,0.5,0,2,1,0,0.5,0,21,0.65
MIKE_YORK,20022003,0,0.5,0,5,0.52,0,0.5,0,-1,0.44,0,0.5,0,4,0.52
SCOTT_YOUNG,20022003,0,0.5,0,32,0.68,0,0.5,0,9,0.76,0,0.5,0,41,0.7
TONY_AMONTE,20022003,0,0.5,0,23,0.63,0,0.5,0,3,0.58,0,0.5,0,26,0.62
ADRIAN_AUCOIN,20022003,0,0.5,0,-5,0.49,0,0.5,0,0,0.5,0,0.5,0,-5,0.49
DANIEL_BRIERE,20022003,0,0.5,0,17,0.57,0,0.5,0,0,0,0,0.5,0,17,0.57
PATRICK_DESROCHERS,20022003,0,0.5,0,-11,0.28,0,0.5,0,0,0,0,0.5,0,-11,0.28
DARCY_HORDICHUK,20022003,0,0.5,0,-3,0,0,0.5,0,0,0,0,0.5,0,-3,0
BRAD_ISBISTER,20022003,0,0.5,0,2,0.52,0,0.5,0,-1,0.4,0,0.5,0,1,0.51
KENNY_JONSSON,20022003,0,0.5,0,-7,0.47,0,0.5,0,-4,0.25,0,0.5,0,-11,0.46
CLAUDE_LAPOINTE,20022003,0,0.5,0,-16,0.36,0,0.5,0,-4,0.38,0,0.5,0,-20,0.36
CLAUDE_LEMIEUX,20022003,0,0.5,0,-6,0.43,0,0.5,0,-1,0.33,0,0.5,0,-7,0.43
JUSTIN_MAPLETOFT,20022003,0,0.5,0,-2,0.38,0,0.5,0,0,0,0,0.5,0,-2,0.38
PAUL_MARA,20022003,0,0.5,0,-4,0.48,0,0.5,0,0,0,0,0.5,0,-4,0.48
DANNY_MARKOV,20022003,0,0.5,0,-1,0.5,0,0.5,0,0,0,0,0.5,0,-1,0.5
RADEK_MARTINEK,20022003,0,0.5,0,14,0.6,0,0.5,0,-1,0.33,0,0.5,0,13,0.59
ANDREI_NAZAROV,20022003,0,0.5,0,-3,0.4,0,0.5,0,0,0,0,0.5,0,-3,0.4
TEPPO_NUMMINEN,20022003,0,0.5,0,-3,0.49,0,0.5,0,0,0,0,0.5,0,-3,0.49
MARK_PARRISH,20022003,0,0.5,0,18,0.6,0,0.5,0,0,0.5,0,0.5,0,18,0.59
DERON_QUINT,20022003,0,0.5,0,6,0.55,0,0.5,0,0,0,0,0.5,0,6,0.55
BRIAN_SAVAGE,20022003,0,0.5,0,5,0.56,0,0.5,0,0,0,0,0.5,0,5,0.56
DAVE_SCATCHARD,20022003,0,0.5,0,13,0.57,0,0.5,0,-2,0.33,0,0.5,0,11,0.55
GARTH_SNOW,20022003,0,0.5,0,12,0.54,0,0.5,0,-5,0.37,0,0.5,0,7,0.52
RADOSLAV_SUCHY,20022003,0,0.5,0,-8,0.45,0,0.5,0,0,0,0,0.5,0,-8,0.45
MATTIAS_TIMANDER,20022003,0,0.5,0,-12,0.41,0,0.5,0,1,1,0,0.5,0,-11,0.42
OSSI_VAANANEN,20022003,0,0.5,0,-18,0.36,0,0.5,0,0,0,0,0.5,0,-18,0.36
STEVE_WEBB,20022003,0,0.5,0,-4,0.3,0,0.5,0,-2,0,0,0.5,0,-6,0.25
JASON_WIEMER,20022003,0,0.5,0,6,0.55,0,0.5,0,-3,0,0,0.5,0,3,0.52
ALEXEI_YASHIN,20022003,0,0.5,0,22,0.59,0,0.5,0,1,0.57,0,0.5,0,23,0.59
MAGNUS_ARVEDSON,20022003,0,0.5,0,14,0.56,0,0.5,0,-3,0.41,0,0.5,0,11,0.54
DENNIS_BONVIE,20022003,0,0.5,0,-1,0,0,0.5,0,0,0,0,0.5,0,-1,0
DONALD_BRASHEAR,20022003,0,0.5,0,10,0.59,0,0.5,0,-1,0.45,0,0.5,0,9,0.57
PAVEL_BRENDL,20022003,0,0.5,0,4,0.57,0,0.5,0,0,0,0,0.5,0,4,0.57
ROBERT_ESCHE,20022003,0,0.5,0,-2,0.49,0,0.5,0,0,0.5,0,0.5,0,-2,0.49
MIKE_FISHER,20022003,0,0.5,0,13,0.57,0,0.5,0,-1,0.47,0,0.5,0,12,0.55
